;scientific_name;GPE;GPE_count;article_count
3810;Rhinoceros unicornis;Morigaon district;1;113
3811;Rhinoceros unicornis;Morigoan;1;113
3812;Rhinoceros unicornis;NH;1;113
3813;Rhinoceros unicornis;Namibia;1;113
3814;Rhinoceros unicornis;National City;1;113
3815;Rhinoceros unicornis;National Park;1;113
3816;Rhinoceros unicornis;Neb.;1;113
3817;Rhinoceros unicornis;Nepalis;1;113
3818;Rhinoceros unicornis;New Guinea;1;113
3819;Rhinoceros unicornis;New South Wales;1;113
3820;Rhinoceros unicornis;New York City;1;113
3821;Rhinoceros unicornis;New York State;1;113
3822;Rhinoceros unicornis;Nias;1;113
3823;Rhinoceros unicornis;Nicaragua;1;113
3824;Rhinoceros unicornis;Noida;1;113
3825;Rhinoceros unicornis;North Bengal;1;113
3826;Rhinoceros unicornis;North County;1;113
3827;Rhinoceros unicornis;Nuenen;1;113
3828;Rhinoceros unicornis;Numaligarh;1;113
3829;Rhinoceros unicornis;Ohio;1;113
3830;Rhinoceros unicornis;Oregon;1;113
3831;Rhinoceros unicornis;Orissa;1;113
3832;Rhinoceros unicornis;Paris;1;113
3833;Rhinoceros unicornis;Pasighat;1;113
3834;Rhinoceros unicornis;Patlakhawa;1;113
3835;Rhinoceros unicornis;Patna;1;113
3836;Rhinoceros unicornis;Planckendael;1;113
3837;Rhinoceros unicornis;Pobitara;1;113
3838;Rhinoceros unicornis;Pobitora National Park;1;113
3839;Rhinoceros unicornis;Portugal;1;113
3840;Rhinoceros unicornis;Pune;1;113
3841;Rhinoceros unicornis;Queensland;1;113
3842;Rhinoceros unicornis;RESOLVE;1;113
3843;Rhinoceros unicornis;Rajabari;1;113
3844;Rhinoceros unicornis;Rajasthan;1;113
3845;Rhinoceros unicornis;Rangagora;1;113
3846;Rhinoceros unicornis;Rangagora Village;1;113
3847;Rhinoceros unicornis;Rapti;1;113
3848;Rhinoceros unicornis;Rhinoceros;1;113
3849;Rhinoceros unicornis;Russia;1;113
3850;Rhinoceros unicornis;SAN;1;113
3851;Rhinoceros unicornis;Saikia;1;113
3852;Rhinoceros unicornis;San Bernardino;1;113
3853;Rhinoceros unicornis;San Diego County;1;113
3854;Rhinoceros unicornis;San Diego’s;1;113
3855;Rhinoceros unicornis;San Pasqual Valley;1;113
3856;Rhinoceros unicornis;Saudi Arabia;1;113
3857;Rhinoceros unicornis;Shanghai;1;113
3858;Rhinoceros unicornis;Shantipur;1;113
3859;Rhinoceros unicornis;Sharjah;1;113
3860;Rhinoceros unicornis;Siam;1;113
3861;Rhinoceros unicornis;Sildubi;1;113
3862;Rhinoceros unicornis;Sonitpur;1;113
3863;Rhinoceros unicornis;St. Louis;1;113
3864;Rhinoceros unicornis;States;1;113
3865;Rhinoceros unicornis;Sweden;1;113
3866;Rhinoceros unicornis;TORONTO;1;113
3867;Rhinoceros unicornis;Tamil;1;113
3868;Rhinoceros unicornis;Tapan;1;113
3869;Rhinoceros unicornis;Taronga;1;113
3870;Rhinoceros unicornis;Thailand Sumatran;1;113
3871;Rhinoceros unicornis;The City;1;113
3872;Rhinoceros unicornis;The Kingdom of the Rarities;1;113
3873;Rhinoceros unicornis;Tibet;1;113
3874;Rhinoceros unicornis;Toronto;1;113
3875;Rhinoceros unicornis;Tucson;1;113
3876;Rhinoceros unicornis;Tunikati;1;113
3877;Rhinoceros unicornis;U.K.;1;113
3878;Rhinoceros unicornis;Uganda;1;113
3879;Rhinoceros unicornis;Ujong;1;113
3880;Rhinoceros unicornis;United Arab Emirates;1;113
3881;Rhinoceros unicornis;United States;1;113
3882;Rhinoceros unicornis;Upper Assam;1;113
3883;Rhinoceros unicornis;Uttarakhand;1;113
3884;Rhinoceros unicornis;WWF)-South Africa;1;113
3885;Rhinoceros unicornis;Washington;1;113
3886;Rhinoceros unicornis;Zoo Miami's;1;113
3887;Rhinoceros unicornis;india;1;113
3888;Rhinoceros unicornis;pakyo;1;113
3889;Rhinoceros unicornis;safaris;1;113
3890;Rhinoceros unicornis;sondaicus sondaicus;1;113
3891;Rhinoceros unicornis;the Assam State;1;113
3892;Rhinoceros unicornis;the Central African Republic;1;113
3893;Rhinoceros unicornis;the Karbi Anglong Hills;1;113
3894;Rhinoceros unicornis;the Roman Empire;1;113
3895;Tremarctos ornatus;Peru;79;67
3896;Tremarctos ornatus;Colombia;64;67
3897;Tremarctos ornatus;Alba;43;67
3898;Tremarctos ornatus;Bolivia;32;67
3899;Tremarctos ornatus;Quito;21;67
3900;Tremarctos ornatus;Ecuador;17;67
3901;Tremarctos ornatus;Venezuela;14;67
3902;Tremarctos ornatus;Chaska;13;67
3903;Tremarctos ornatus;Mongabay;13;67
3904;Tremarctos ornatus;Argentina;11;67
3905;Tremarctos ornatus;Bouba;11;67
3906;Tremarctos ornatus;Dominga;9;67
3907;Tremarctos ornatus;Machu Picchu;9;67
3908;Tremarctos ornatus;New York City;8;67
3909;Tremarctos ornatus;Paisley;8;67
3910;Tremarctos ornatus;Mexico;7;67
3911;Tremarctos ornatus;UK;7;67
3912;Tremarctos ornatus;Lima;6;67
3913;Tremarctos ornatus;France;5;67
3914;Tremarctos ornatus;Alaska;4;67
3915;Tremarctos ornatus;Australia;4;67
3916;Tremarctos ornatus;Bogota;4;67
3917;Tremarctos ornatus;Brazil;4;67
3918;Tremarctos ornatus;Britain;4;67
3919;Tremarctos ornatus;Chachapoyas;4;67
3920;Tremarctos ornatus;Chiclayo;4;67
3921;Tremarctos ornatus;London;4;67
3922;Tremarctos ornatus;Monrovia;4;67
3923;Tremarctos ornatus;New York;4;67
3924;Tremarctos ornatus;Pampa Hermosa;4;67
3925;Tremarctos ornatus;Salisbury;4;67
3926;Tremarctos ornatus;U.S.;4;67
3927;Tremarctos ornatus;America;3;67
3928;Tremarctos ornatus;Antioquia;3;67
3929;Tremarctos ornatus;Belize;3;67
3930;Tremarctos ornatus;Bogotá;3;67
3931;Tremarctos ornatus;Cundinamarca;3;67
3932;Tremarctos ornatus;Florida;3;67
3933;Tremarctos ornatus;Junín;3;67
3934;Tremarctos ornatus;Maquipucuna;3;67
3935;Tremarctos ornatus;Oklahoma;3;67
3936;Tremarctos ornatus;Patagonia;3;67
3937;Tremarctos ornatus;Queens;3;67
3938;Tremarctos ornatus;San Antonio;3;67
3939;Tremarctos ornatus;San Diego;3;67
3940;Tremarctos ornatus;Ariz.;2;67
3941;Tremarctos ornatus;Calif.;2;67
3942;Tremarctos ornatus;California;2;67
3943;Tremarctos ornatus;Chicago;2;67
3944;Tremarctos ornatus;Connecticut;2;67
3945;Tremarctos ornatus;El Niño;2;67
3946;Tremarctos ornatus;England;2;67
3947;Tremarctos ornatus;Illinois;2;67
3948;Tremarctos ornatus;India;2;67
3949;Tremarctos ornatus;Lambayeque;2;67
3950;Tremarctos ornatus;Missoula County;2;67
3951;Tremarctos ornatus;NY;2;67
3952;Tremarctos ornatus;Nepal;2;67
3953;Tremarctos ornatus;Patty;2;67
3954;Tremarctos ornatus;San Martín;2;67
3955;Tremarctos ornatus;Santander;2;67
3956;Tremarctos ornatus;TUCSON;2;67
3957;Tremarctos ornatus;US;2;67
3958;Tremarctos ornatus;Washington;2;67
3959;Tremarctos ornatus;the Iguaçu Falls;2;67
3960;Tremarctos ornatus;Alabama;1;67
3961;Tremarctos ornatus;Albán;1;67
3962;Tremarctos ornatus;Attenborough;1;67
3963;Tremarctos ornatus;BOGOTA;1;67
3964;Tremarctos ornatus;Bangladesh;1;67
3965;Tremarctos ornatus;Barranquilla;1;67
3966;Tremarctos ornatus;Bhutan;1;67
3967;Tremarctos ornatus;Borneo;1;67
3968;Tremarctos ornatus;Boston;1;67
3969;Tremarctos ornatus;CA;1;67
3970;Tremarctos ornatus;Cajamarca;1;67
3971;Tremarctos ornatus;Calabaza;1;67
3972;Tremarctos ornatus;Canada;1;67
3973;Tremarctos ornatus;Cebus;1;67
3974;Tremarctos ornatus;Chester Zoo's;1;67
3975;Tremarctos ornatus;China;1;67
3976;Tremarctos ornatus;Chuza;1;67
3977;Tremarctos ornatus;Columbia;1;67
3978;Tremarctos ornatus;DC;1;67
3979;Tremarctos ornatus;Dinomys;1;67
3980;Tremarctos ornatus;Enhorabuena;1;67
3981;Tremarctos ornatus;Entry Village’s;1;67
3982;Tremarctos ornatus;Germany;1;67
3983;Tremarctos ornatus;Gritto;1;67
3984;Tremarctos ornatus;Guanaco;1;67
3985;Tremarctos ornatus;HARTFORD;1;67
3986;Tremarctos ornatus;HOUSTON;1;67
3987;Tremarctos ornatus;Humboldt;1;67
3988;Tremarctos ornatus;Ictonyx;1;67
3989;Tremarctos ornatus;Indonesia;1;67
3990;Tremarctos ornatus;Italy;1;67
3991;Tremarctos ornatus;Jefa;1;67
3992;Tremarctos ornatus;Johnson City;1;67
3993;Tremarctos ornatus;José Vallejos;1;67
3994;Tremarctos ornatus;Kenya;1;67
3995;Tremarctos ornatus;Kodiak;1;67
3996;Tremarctos ornatus;La Plata City;1;67
3997;Tremarctos ornatus;Lacandon;1;67
3998;Tremarctos ornatus;Los Angeles;1;67
3999;Tremarctos ornatus;MA;1;67
4000;Tremarctos ornatus;McHugh;1;67
4001;Tremarctos ornatus;Medellin;1;67
4002;Tremarctos ornatus;Miami;1;67
4003;Tremarctos ornatus;Milagro;1;67
4004;Tremarctos ornatus;Monterredondo;1;67
4005;Tremarctos ornatus;Mourad;1;67
4006;Tremarctos ornatus;NYC;1;67
4007;Tremarctos ornatus;Nashville;1;67
4008;Tremarctos ornatus;Natick;1;67
4009;Tremarctos ornatus;National Park;1;67
4010;Tremarctos ornatus;"New York City

";1;67
4011;Tremarctos ornatus;Norway;1;67
4012;Tremarctos ornatus;Oxapampa;1;67
4013;Tremarctos ornatus;Pinocchio;1;67
4014;Tremarctos ornatus;Rock;1;67
4015;Tremarctos ornatus;Romania;1;67
4016;Tremarctos ornatus;SAN;1;67
4017;Tremarctos ornatus;San Francisco;1;67
4018;Tremarctos ornatus;San Martin;1;67
4019;Tremarctos ornatus;San Rafael;1;67
4020;Tremarctos ornatus;Santa Cruz de la Sierra;1;67
4021;Tremarctos ornatus;Seattle;1;67
4022;Tremarctos ornatus;Serengeti;1;67
4023;Tremarctos ornatus;Simacota;1;67
4024;Tremarctos ornatus;Sri Lanka;1;67
4025;Tremarctos ornatus;Sullivan County;1;67
4026;Tremarctos ornatus;Suriname;1;67
4027;Tremarctos ornatus;Tarija;1;67
4028;Tremarctos ornatus;Tucson;1;67
4029;Tremarctos ornatus;Tulsa;1;67
4030;Tremarctos ornatus;U.K.;1;67
4031;Tremarctos ornatus;Vallejos;1;67
4032;Tremarctos ornatus;WA;1;67
4033;Tremarctos ornatus;Wappingers Falls;1;67
4034;Tremarctos ornatus;Washington D.C;1;67
4035;Tremarctos ornatus;West Virginia;1;67
4036;Tremarctos ornatus;Yucatán;1;67
4037;Tremarctos ornatus;Zoo Duisburg;1;67
4038;Tremarctos ornatus;amistakehasbeenmade;1;67
4039;Tremarctos ornatus;binturongs;1;67
4040;Tremarctos ornatus;floridanus;1;67
4041;Tremarctos ornatus;the Iguazú Falls;1;67
4042;Tremarctos ornatus;the Municipality of Pítipo;1;67
4043;Tremarctos ornatus;the United States;1;67
4044;Tremarctos ornatus;~€12;1;67
4045;Ursus arctos;Montana;51;66
4046;Ursus arctos;Alaska;37;66
4047;Ursus arctos;Wyoming;15;66
4048;Ursus arctos;U.S.;12;66
4049;Ursus arctos;Anchorage;9;66
4050;Ursus arctos;Canada;9;66
4051;Ursus arctos;Tongass;9;66
4052;Ursus arctos;Yellowstone;9;66
4053;Ursus arctos;Mali;8;66
4054;Ursus arctos;Idaho;7;66
4055;Ursus arctos;Banff;6;66
4056;Ursus arctos;Kodiak;6;66
4057;Ursus arctos;McNeil;6;66
4058;Ursus arctos;Pakistan;5;66
4059;Ursus arctos;Petersburg;5;66
4060;Ursus arctos;Spain;5;66
4061;Ursus arctos;Armenia;4;66
4062;Ursus arctos;British Columbia;4;66
4063;Ursus arctos;California;4;66
4064;Ursus arctos;China;4;66
4065;Ursus arctos;Deosai;4;66
4066;Ursus arctos;Helena;4;66
4067;Ursus arctos;Juneau;4;66
4068;Ursus arctos;North Carolina;4;66
4069;Ursus arctos;Shimla;4;66
4070;Ursus arctos;Amakdedori Beach;3;66
4071;Ursus arctos;America;3;66
4072;Ursus arctos;Brooks Falls;3;66
4073;Ursus arctos;Glacier;3;66
4074;Ursus arctos;Ketchikan;3;66
4075;Ursus arctos;Lompoc;3;66
4076;Ursus arctos;Nome;3;66
4077;Ursus arctos;Sadpara;3;66
4078;Ursus arctos;Sitka;3;66
4079;Ursus arctos;West Davis;3;66
4080;Ursus arctos;West Pond;3;66
4081;Ursus arctos;the United States;3;66
4082;Ursus arctos;Alberta;2;66
4083;Ursus arctos;Arizona;2;66
4084;Ursus arctos;Asheville;2;66
4085;Ursus arctos;Catalonia;2;66
4086;Ursus arctos;Cook Inlet;2;66
4087;Ursus arctos;Fairbanks;2;66
4088;Ursus arctos;Galicia;2;66
4089;Ursus arctos;Goiat;2;66
4090;Ursus arctos;Italy;2;66
4091;Ursus arctos;McNeil Falls;2;66
4092;Ursus arctos;Mount Ripinsky;2;66
4093;Ursus arctos;Skardu;2;66
4094;Ursus arctos;Trump;2;66
4095;Ursus arctos;Vancouver;2;66
4096;Ursus arctos;Vancouver Island;2;66
4097;Ursus arctos;Washington;2;66
4098;Ursus arctos;Wrangell;2;66
4099;Ursus arctos;Wyo.;2;66
4100;Ursus arctos;Absaroka;1;66
4101;Ursus arctos;Alaskans;1;66
4102;Ursus arctos;Amakdedori Creek;1;66
4103;Ursus arctos;Aragón;1;66
4104;Ursus arctos;Augusta;1;66
4105;Ursus arctos;B.C.;1;66
4106;Ursus arctos;BOSTON;1;66
4107;Ursus arctos;Baltistan;1;66
4108;Ursus arctos;Beach;1;66
4109;Ursus arctos;Billings;1;66
4110;Ursus arctos;Biokovo;1;66
4111;Ursus arctos;Blackrock District;1;66
4112;Ursus arctos;Boston;1;66
4113;Ursus arctos;Broughton;1;66
4114;Ursus arctos;Broughton Archipelago;1;66
4115;Ursus arctos;Calif.;1;66
4116;Ursus arctos;Chichagof Islands;1;66
4117;Ursus arctos;Chugiak;1;66
4118;Ursus arctos;Columbia Falls;1;66
4119;Ursus arctos;Condon;1;66
4120;Ursus arctos;Croatia;1;66
4121;Ursus arctos;DARRINGTON;1;66
4122;Ursus arctos;Eureka;1;66
4123;Ursus arctos;Flagstaff;1;66
4124;Ursus arctos;Flathead County;1;66
4125;Ursus arctos;France;1;66
4126;Ursus arctos;Gallatin County;1;66
4127;Ursus arctos;Gansu;1;66
4128;Ursus arctos;Gilgit Baltistan;1;66
4129;Ursus arctos;Gilgit-Baltistan;1;66
4130;Ursus arctos;Gravelly;1;66
4131;Ursus arctos;Greenbelt;1;66
4132;Ursus arctos;Gujranwala;1;66
4133;Ursus arctos;Hanson Island;1;66
4134;Ursus arctos;Himalayan;1;66
4135;Ursus arctos;Houston;1;66
4136;Ursus arctos;Ireland;1;66
4137;Ursus arctos;Islamabad;1;66
4138;Ursus arctos;JACKSON;1;66
4139;Ursus arctos;Jackson Hole;1;66
4140;Ursus arctos;Jade;1;66
4141;Ursus arctos;Katmai;1;66
4142;Ursus arctos;Khyber Pakhtunkhwa;1;66
4143;Ursus arctos;Koksar;1;66
4144;Ursus arctos;Kufri;1;66
4145;Ursus arctos;Kumarsain;1;66
4146;Ursus arctos;Kupreanof;1;66
4147;Ursus arctos;Les;1;66
4148;Ursus arctos;Logging Creek;1;66
4149;Ursus arctos;Maine;1;66
4150;Ursus arctos;Manhattan;1;66
4151;Ursus arctos;Mapelin;1;66
4152;Ursus arctos;Missoula;1;66
4153;Ursus arctos;Mongabay;1;66
4154;Ursus arctos;Moraine Creek;1;66
4155;Ursus arctos;Moran;1;66
4156;Ursus arctos;New York City;1;66
4157;Ursus arctos;Oregon;1;66
4158;Ursus arctos;Oregonian;1;66
4159;Ursus arctos;Ourense province;1;66
4160;Ursus arctos;Ousel Falls;1;66
4161;Ursus arctos;Palmer;1;66
4162;Ursus arctos;Pebble;1;66
4163;Ursus arctos;Peshawar;1;66
4164;Ursus arctos;Poland;1;66
4165;Ursus arctos;Punjab;1;66
4166;Ursus arctos;Recreationists;1;66
4167;Ursus arctos;Santa Barbara County;1;66
4168;Ursus arctos;Santa Maria - North County;1;66
4169;Ursus arctos;Sardu;1;66
4170;Ursus arctos;Scapillati;1;66
4171;Ursus arctos;Sedro Woolley;1;66
4172;Ursus arctos;Serengeti;1;66
4173;Ursus arctos;Seward;1;66
4174;Ursus arctos;Shasta Drive;1;66
4175;Ursus arctos;Ship Creek;1;66
4176;Ursus arctos;Sierra del Caurel;1;66
4177;Ursus arctos;Slovenia;1;66
4178;Ursus arctos;South Anchorage;1;66
4179;Ursus arctos;Spiti;1;66
4180;Ursus arctos;Sunshine Village;1;66
4181;Ursus arctos;Takaya;1;66
4182;Ursus arctos;Texas;1;66
4183;Ursus arctos;The United States;1;66
4184;Ursus arctos;Tibet;1;66
4185;Ursus arctos;Trento;1;66
4186;Ursus arctos;Trento Province;1;66
4187;Ursus arctos;UK;1;66
4188;Ursus arctos;USA;1;66
4189;Ursus arctos;Unalaska;1;66
4190;Ursus arctos;Vacaville;1;66
4191;Ursus arctos;WA;1;66
4192;Ursus arctos;Washington State;1;66
4193;Ursus arctos;Watford;1;66
4194;Ursus arctos;Whitefish;1;66
4195;Ursus arctos;Woodland;1;66
4196;Ursus arctos;Wyo;1;66
4197;Ursus arctos;Xijiang;1;66
4198;Ursus arctos;Xinjiang;1;66
4199;Ursus arctos;Yellowstone Park Superintendent;1;66
4200;Ursus arctos;Zarembo;1;66
4201;Ursus arctos;den;1;66
4202;Ursus arctos;lot,”Hamilton;1;66
4203;Ursus arctos;nalas;1;66
4204;Ursus arctos;the City of Davis;1;66
4205;Ursus arctos;the District of Montana;1;66
4206;Ursus arctos;the Municipality of Anchorage;1;66
4207;Ursus arctos;the State of Wyoming;1;66
4208;Ursus arctos;the United States District Court;1;66
4209;Ursus arctos;Álamo;1;66
4210;Ursus thibetanus;China;124;95
4211;Ursus thibetanus;Vietnam;49;95
4212;Ursus thibetanus;India;32;95
4213;Ursus thibetanus;Laos;27;95
4214;Ursus thibetanus;Russia;25;95
4215;Ursus thibetanus;Himalayan;22;95
4216;Ursus thibetanus;Iran;20;95
4217;Ursus thibetanus;Mongabay;15;95
4218;Ursus thibetanus;Myanmar;15;95
4219;Ursus thibetanus;Malaysia;14;95
4220;Ursus thibetanus;South Korea;14;95
4221;Ursus thibetanus;Wuhan;14;95
4222;Ursus thibetanus;Japan;12;95
4223;Ursus thibetanus;Pakistan;12;95
4224;Ursus thibetanus;Sikkim;12;95
4225;Ursus thibetanus;Bhutan;11;95
4226;Ursus thibetanus;New Zealand;11;95
4227;Ursus thibetanus;Itanagar;10;95
4228;Ursus thibetanus;Pallas;10;95
4229;Ursus thibetanus;Thailand;10;95
4230;Ursus thibetanus;the United States;10;95
4231;Ursus thibetanus;Nepal;9;95
4232;Ursus thibetanus;UK;8;95
4233;Ursus thibetanus;Mussoorie;7;95
4234;Ursus thibetanus;Tibet;7;95
4235;Ursus thibetanus;Yunnan;7;95
4236;Ursus thibetanus;Alaska;5;95
4237;Ursus thibetanus;Chengdu;5;95
4238;Ursus thibetanus;DMZ;5;95
4239;Ursus thibetanus;Gujarat;5;95
4240;Ursus thibetanus;New York;5;95
4241;Ursus thibetanus;Pennsylvania;5;95
4242;Ursus thibetanus;Sistan;5;95
4243;Ursus thibetanus;Tehran;5;95
4244;Ursus thibetanus;Arunachal Pradesh;4;95
4245;Ursus thibetanus;Baloo;4;95
4246;Ursus thibetanus;Borneo;4;95
4247;Ursus thibetanus;Delhi;4;95
4248;Ursus thibetanus;Hanoi;4;95
4249;Ursus thibetanus;London;4;95
4250;Ursus thibetanus;Madhya Pradesh;4;95
4251;Ursus thibetanus;Taiwan;4;95
4252;Ursus thibetanus;Tokyo;4;95
4253;Ursus thibetanus;Afghanistan;3;95
4254;Ursus thibetanus;Beijing;3;95
4255;Ursus thibetanus;Bodaybo;3;95
4256;Ursus thibetanus;Cambodia;3;95
4257;Ursus thibetanus;Chhattisgarh;3;95
4258;Ursus thibetanus;Chinas;3;95
4259;Ursus thibetanus;England;3;95
4260;Ursus thibetanus;Farmington;3;95
4261;Ursus thibetanus;Florida;3;95
4262;Ursus thibetanus;Hong Kong;3;95
4263;Ursus thibetanus;Hubei;3;95
4264;Ursus thibetanus;Indonesia;3;95
4265;Ursus thibetanus;Jammu;3;95
4266;Ursus thibetanus;Karuizawa;3;95
4267;Ursus thibetanus;Khangchendzonga;3;95
4268;Ursus thibetanus;Kohima;3;95
4269;Ursus thibetanus;Koreas;3;95
4270;Ursus thibetanus;Kunming;3;95
4271;Ursus thibetanus;Michigan;3;95
4272;Ursus thibetanus;Mumbai;3;95
4273;Ursus thibetanus;Pixie;3;95
4274;Ursus thibetanus;Pynursla;3;95
4275;Ursus thibetanus;Shan;3;95
4276;Ursus thibetanus;Shanghai;3;95
4277;Ursus thibetanus;Siliguri;3;95
4278;Ursus thibetanus;U.S.;3;95
4279;Ursus thibetanus;US;3;95
4280;Ursus thibetanus;Umngi;3;95
4281;Ursus thibetanus;Umngot;3;95
4282;Ursus thibetanus;Australia;2;95
4283;Ursus thibetanus;Austria;2;95
4284;Ursus thibetanus;Baluchestan;2;95
4285;Ursus thibetanus;Baluchestan Province;2;95
4286;Ursus thibetanus;Bangkok;2;95
4287;Ursus thibetanus;Bangladesh;2;95
4288;Ursus thibetanus;Begaband Mountain;2;95
4289;Ursus thibetanus;Binh Duong Province;2;95
4290;Ursus thibetanus;Biological Park;2;95
4291;Ursus thibetanus;Burma;2;95
4292;Ursus thibetanus;Dabar;2;95
4293;Ursus thibetanus;France;2;95
4294;Ursus thibetanus;Gangtok;2;95
4295;Ursus thibetanus;Germany;2;95
4296;Ursus thibetanus;Hai Phong;2;95
4297;Ursus thibetanus;Haryana;2;95
4298;Ursus thibetanus;Himalayas;2;95
4299;Ursus thibetanus;Ho Chi Minh City;2;95
4300;Ursus thibetanus;Indore;2;95
4301;Ursus thibetanus;J&K;2;95
4302;Ursus thibetanus;Jerusalem;2;95
4303;Ursus thibetanus;Karnataka;2;95
4304;Ursus thibetanus;Kolkata;2;95
4305;Ursus thibetanus;Korea;2;95
4306;Ursus thibetanus;Kumaon;2;95
4307;Ursus thibetanus;Ladakh;2;95
4308;Ursus thibetanus;Macau;2;95
4309;Ursus thibetanus;Malaysiakini;2;95
4310;Ursus thibetanus;Millmont;2;95
4311;Ursus thibetanus;Mongolia;2;95
4312;Ursus thibetanus;Morgantown;2;95
4313;Ursus thibetanus;New York City;2;95
4314;Ursus thibetanus;Ninh Binh;2;95
4315;Ursus thibetanus;Odisha;2;95
4316;Ursus thibetanus;Oregon;2;95
4317;Ursus thibetanus;Pa.;2;95
4318;Ursus thibetanus;Picchio;2;95
4319;Ursus thibetanus;Sendenyu;2;95
4320;Ursus thibetanus;Shandong;2;95
4321;Ursus thibetanus;Sichuan province;2;95
4322;Ursus thibetanus;South Africa;2;95
4323;Ursus thibetanus;Srinagar;2;95
4324;Ursus thibetanus;Uttarakhand;2;95
4325;Ursus thibetanus;Vedanthangal;2;95
4326;Ursus thibetanus;Vienna;2;95
4327;Ursus thibetanus;Vladivostok;2;95
4328;Ursus thibetanus;Walnut Creek;2;95
4329;Ursus thibetanus;kelulut;2;95
4330;Ursus thibetanus;the Ita Fort;2;95
4331;Ursus thibetanus;ALBANY;1;95
4332;Ursus thibetanus;Albany;1;95
4333;Ursus thibetanus;Anhui;1;95
4334;Ursus thibetanus;AnimalsAsia;1;95
4335;Ursus thibetanus;Arunachal Pradesh and;1;95
4336;Ursus thibetanus;Assam;1;95
4337;Ursus thibetanus;Auckland;1;95
4338;Ursus thibetanus;Baluchesan;1;95
4339;Ursus thibetanus;Baluchistan;1;95
4340;Ursus thibetanus;Baluchistan province;1;95
4341;Ursus thibetanus;Bengal;1;95
4342;Ursus thibetanus;Boleng;1;95
4343;Ursus thibetanus;Brazil;1;95
4344;Ursus thibetanus;Broadway;1;95
4345;Ursus thibetanus;Brooklyn;1;95
4346;Ursus thibetanus;Buffalo;1;95
4347;Ursus thibetanus;Caixin;1;95
4348;Ursus thibetanus;Canada;1;95
4349;Ursus thibetanus;Chennai;1;95
4350;Ursus thibetanus;Chinkara;1;95
4351;Ursus thibetanus;Colorado;1;95
4352;Ursus thibetanus;Connecticut;1;95
4353;Ursus thibetanus;Dade City;1;95
4354;Ursus thibetanus;Dade City’s;1;95
4355;Ursus thibetanus;Davis;1;95
4356;Ursus thibetanus;Dhauladhar Hills;1;95
4357;Ursus thibetanus;Dorset;1;95
4358;Ursus thibetanus;Dutchess County;1;95
4359;Ursus thibetanus;East Kameng;1;95
4360;Ursus thibetanus;East Siang;1;95
4361;Ursus thibetanus;Fujian;1;95
4362;Ursus thibetanus;Geneva;1;95
4363;Ursus thibetanus;Getty Images;1;95
4364;Ursus thibetanus;Gloucestershire;1;95
4365;Ursus thibetanus;Godavari;1;95
4366;Ursus thibetanus;Gopalpur;1;95
4367;Ursus thibetanus;Green Korea;1;95
4368;Ursus thibetanus;Grosbeaks;1;95
4369;Ursus thibetanus;Guangdong;1;95
4370;Ursus thibetanus;Gurugram;1;95
4371;Ursus thibetanus;Guwahati;1;95
4372;Ursus thibetanus;Hamptons;1;95
4373;Ursus thibetanus;Hazaribagh;1;95
4374;Ursus thibetanus;Himachal;1;95
4375;Ursus thibetanus;Hoan Kiem;1;95
4376;Ursus thibetanus;Hollywood;1;95
4377;Ursus thibetanus;Hong Kong SAR;1;95
4378;Ursus thibetanus;Hong Kong Special Administrative Region;1;95
4379;Ursus thibetanus;Hui'an;1;95
4380;Ursus thibetanus;Huizhou Farm;1;95
4381;Ursus thibetanus;IACM;1;95
4382;Ursus thibetanus;ISLAMABAD;1;95
4383;Ursus thibetanus;Indiana;1;95
4384;Ursus thibetanus;Israel;1;95
4385;Ursus thibetanus;Italy;1;95
4386;Ursus thibetanus;Jataka;1;95
4387;Ursus thibetanus;Jeju;1;95
4388;Ursus thibetanus;Kalash;1;95
4389;Ursus thibetanus;Kanchenjunga;1;95
4390;Ursus thibetanus;Kanpur;1;95
4391;Ursus thibetanus;Kasuke;1;95
4392;Ursus thibetanus;Kaziranga National Park;1;95
4393;Ursus thibetanus;Keenesburg;1;95
4394;Ursus thibetanus;Kerala;1;95
4395;Ursus thibetanus;Khenpajong;1;95
4396;Ursus thibetanus;Kotdwar;1;95
4397;Ursus thibetanus;Kunming city;1;95
4398;Ursus thibetanus;Kuwait;1;95
4399;Ursus thibetanus;Kuwait City;1;95
4400;Ursus thibetanus;Kyoto;1;95
4401;Ursus thibetanus;Lachen;1;95
4402;Ursus thibetanus;Lanka;1;95
4403;Ursus thibetanus;Lao;1;95
4404;Ursus thibetanus;Liverpool;1;95
4405;Ursus thibetanus;Longqiao Township;1;95
4406;Ursus thibetanus;Los Angeles;1;95
4407;Ursus thibetanus;Lower Saxony;1;95
4408;Ursus thibetanus;Luang Namtha;1;95
4409;Ursus thibetanus;Luang Prabang;1;95
4410;Ursus thibetanus;MOSCOW;1;95
4411;Ursus thibetanus;Macao;1;95
4412;Ursus thibetanus;Madison County;1;95
4413;Ursus thibetanus;Manipur;1;95
4414;Ursus thibetanus;Metal Tongs;1;95
4415;Ursus thibetanus;Minneapolis;1;95
4416;Ursus thibetanus;Minnesota;1;95
4417;Ursus thibetanus;Mississippi;1;95
4418;Ursus thibetanus;Montana;1;95
4419;Ursus thibetanus;NY;1;95
4420;Ursus thibetanus;Nabarangpur;1;95
4421;Ursus thibetanus;Nadi district;1;95
4422;Ursus thibetanus;Namibia;1;95
