scientific_name;Countries;mentions
Antilocapra americana;('Tanzania, United Republic of', 'TZA');1
Aonyx cinerea;('Australia', 'AUS');4
Aonyx cinerea;('India', 'IND');4
Aonyx cinerea;('Japan', 'JPN');3
Aonyx cinerea;('Malaysia', 'MYS');3
Aonyx cinerea;('China', 'CHN');2
Aonyx cinerea;('Indonesia', 'IDN');2
Aonyx cinerea;('New Zealand', 'NZL');2
Aonyx cinerea;('Singapore', 'SGP');2
Aonyx cinerea;('Bangladesh', 'BGD');1
Aonyx cinerea;('Brazil', 'BRA');1
Aonyx cinerea;('Italy', 'ITA');1
Aonyx cinerea;('Philippines', 'PHL');1
Aonyx cinerea;('Thailand', 'THA');1
Aonyx cinerea;('Viet Nam', 'VNM');1
Aquila adalberti;('Spain', 'ESP');8
Aquila adalberti;('United Kingdom', 'GBR');4
Aquila adalberti;('Congo, The Democratic Republic of the', 'COD');2
Aquila adalberti;('Dominican Republic', 'DOM');2
Aquila adalberti;('France', 'FRA');2
Aquila adalberti;('Portugal', 'PRT');2
Aquila adalberti;('Russian Federation', 'RUS');2
Aquila adalberti;('Belarus', 'BLR');1
Aquila adalberti;('Brazil', 'BRA');1
Aquila adalberti;('Canada', 'CAN');1
Aquila adalberti;('China', 'CHN');1
Aquila adalberti;('Croatia', 'HRV');1
Aquila adalberti;('Greece', 'GRC');1
Aquila adalberti;('Greenland', 'GRL');1
Aquila adalberti;('Haiti', 'HTI');1
Aquila adalberti;('Hungary', 'HUN');1
Aquila adalberti;('Iceland', 'ISL');1
Aquila adalberti;('Indonesia', 'IDN');1
Aquila adalberti;('Italy', 'ITA');1
Aquila adalberti;('Jersey', 'JEY');1
Aquila adalberti;"(""Korea, Democratic People's Republic of"", 'PRK')";1
Aquila adalberti;('Mexico', 'MEX');1
Aquila adalberti;('Morocco', 'MAR');1
Aquila adalberti;('Poland', 'POL');1
Aquila adalberti;('Rwanda', 'RWA');1
Aquila adalberti;('Thailand', 'THA');1
Aquila adalberti;('Uganda', 'UGA');1
Aquila adalberti;('United States', 'USA');1
Aquila adalberti;('Viet Nam', 'VNM');1
Aquila heliaca;('Russian Federation', 'RUS');5
Aquila heliaca;('United States', 'USA');5
Aquila heliaca;('Iran, Islamic Republic of', 'IRN');4
Aquila heliaca;('Serbia', 'SRB');4
Aquila heliaca;('China', 'CHN');3
Aquila heliaca;('India', 'IND');3
Aquila heliaca;('Poland', 'POL');3
Aquila heliaca;('Portugal', 'PRT');3
Aquila heliaca;('Romania', 'ROU');3
Aquila heliaca;('Spain', 'ESP');3
Aquila heliaca;('Turkey', 'TUR');3
Aquila heliaca;('Ukraine', 'UKR');3
Aquila heliaca;('Azerbaijan', 'AZE');2
Aquila heliaca;('Czechia', 'CZE');2
Aquila heliaca;('Denmark', 'DNK');2
Aquila heliaca;('Estonia', 'EST');2
Aquila heliaca;('Georgia', 'GEO');2
Aquila heliaca;('Germany', 'DEU');2
Aquila heliaca;('Lebanon', 'LBN');2
Aquila heliaca;('Nepal', 'NPL');2
Aquila heliaca;('Slovenia', 'SVN');2
Aquila heliaca;('Sweden', 'SWE');2
Aquila heliaca;('Albania', 'ALB');1
Aquila heliaca;('Argentina', 'ARG');1
Aquila heliaca;('Armenia', 'ARM');1
Aquila heliaca;('Belgium', 'BEL');1
Aquila heliaca;('Bosnia and Herzegovina', 'BIH');1
Aquila heliaca;('Brazil', 'BRA');1
Aquila heliaca;('Cabo Verde', 'CPV');1
Aquila heliaca;('Cyprus', 'CYP');1
Aquila heliaca;('Finland', 'FIN');1
Aquila heliaca;('France', 'FRA');1
Aquila heliaca;('Greece', 'GRC');1
Aquila heliaca;('Hungary', 'HUN');1
Aquila heliaca;('Iceland', 'ISL');1
Aquila heliaca;('Israel', 'ISR');1
Aquila heliaca;('Italy', 'ITA');1
Aquila heliaca;('Korea, Republic of', 'KOR');1
Aquila heliaca;('Lithuania', 'LTU');1
Aquila heliaca;('Mongolia', 'MNG');1
Aquila heliaca;('Montenegro', 'MNE');1
Aquila heliaca;('Morocco', 'MAR');1
Aquila heliaca;('Netherlands', 'NLD');1
Aquila heliaca;('Norway', 'NOR');1
Aquila heliaca;('Singapore', 'SGP');1
Aquila heliaca;('Slovakia', 'SVK');1
Aquila heliaca;('Switzerland', 'CHE');1
Aquila heliaca;('United Kingdom', 'GBR');1
Ara ambiguus;('Costa Rica', 'CRI');4
Ara ambiguus;('United States', 'USA');4
Ara ambiguus;('Brazil', 'BRA');2
Ara ambiguus;('Ecuador', 'ECU');2
Ara ambiguus;('Mexico', 'MEX');2
Ara ambiguus;('Australia', 'AUS');1
Ara ambiguus;('Bolivia, Plurinational State of', 'BOL');1
Ara ambiguus;('Chile', 'CHL');1
Ara ambiguus;('Colombia', 'COL');1
Ara ambiguus;('Guinea', 'GIN');1
Ara ambiguus;('Honduras', 'HND');1
Ara ambiguus;('India', 'IND');1
Ara ambiguus;('Indonesia', 'IDN');1
Ara ambiguus;('Jersey', 'JEY');1
Ara ambiguus;('Malaysia', 'MYS');1
Ara ambiguus;('New Zealand', 'NZL');1
Ara ambiguus;('Nicaragua', 'NIC');1
Ara ambiguus;('Pakistan', 'PAK');1
Ara ambiguus;('Peru', 'PER');1
Ara ambiguus;('South Africa', 'ZAF');1
Ara ambiguus;('Spain', 'ESP');1
Ara ambiguus;('United Kingdom', 'GBR');1
Ara glaucogularis;('United States', 'USA');6
Ara glaucogularis;('Bolivia, Plurinational State of', 'BOL');5
Ara glaucogularis;('Canada', 'CAN');4
Ara glaucogularis;('China', 'CHN');2
Ara glaucogularis;('Australia', 'AUS');1
Ara glaucogularis;('Brazil', 'BRA');1
Ara glaucogularis;('Costa Rica', 'CRI');1
Ara glaucogularis;('Germany', 'DEU');1
Ara glaucogularis;('Singapore', 'SGP');1
Ara glaucogularis;('Switzerland', 'CHE');1
Ara glaucogularis;('Tanzania, United Republic of', 'TZA');1
Ara glaucogularis;('Uganda', 'UGA');1
Ara glaucogularis;('United Kingdom', 'GBR');1
Ara macao;('Mexico', 'MEX');4
Ara macao;('Costa Rica', 'CRI');2
Ara macao;('Ecuador', 'ECU');2
Ara macao;('Macao', 'MAC');2
Ara macao;('United Kingdom', 'GBR');2
Ara macao;('United States', 'USA');2
Ara macao;('Belize', 'BLZ');1
Ara macao;('Bolivia, Plurinational State of', 'BOL');1
Ara macao;('Brazil', 'BRA');1
Ara macao;('Chile', 'CHL');1
Ara macao;('Colombia', 'COL');1
Ara macao;('Guatemala', 'GTM');1
Ara macao;('Peru', 'PER');1
Ara militaris;('Mexico', 'MEX');6
Ara militaris;('United States', 'USA');4
Ara militaris;('Costa Rica', 'CRI');2
Ara militaris;('Argentina', 'ARG');1
Ara militaris;('Australia', 'AUS');1
Ara militaris;('Brazil', 'BRA');1
Ara militaris;('Canada', 'CAN');1
Ara militaris;('Colombia', 'COL');1
Ara militaris;('Congo', 'COG');1
Ara militaris;('Ecuador', 'ECU');1
Ara militaris;('Egypt', 'EGY');1
Ara militaris;('Israel', 'ISR');1
Ara militaris;('Japan', 'JPN');1
Ara militaris;('Macao', 'MAC');1
Ara militaris;('Peru', 'PER');1
Ara militaris;('South Africa', 'ZAF');1
Ara rubrogenys;('Argentina', 'ARG');1
Ara rubrogenys;('Bolivia, Plurinational State of', 'BOL');1
Ara rubrogenys;('Chile', 'CHL');1
Ara rubrogenys;('Mexico', 'MEX');1
Ara rubrogenys;('Peru', 'PER');1
Ara rubrogenys;('Spain', 'ESP');1
Ara rubrogenys;('United Kingdom', 'GBR');1
Araucaria araucana;('United Kingdom', 'GBR');6
Araucaria araucana;('Chile', 'CHL');5
Araucaria araucana;('Argentina', 'ARG');4
Araucaria araucana;('Brazil', 'BRA');3
Araucaria araucana;('France', 'FRA');2
Araucaria araucana;('Australia', 'AUS');1
Araucaria araucana;('Ireland', 'IRL');1
Araucaria araucana;('Isle of Man', 'IMN');1
Araucaria araucana;('New Zealand', 'NZL');1
Araucaria araucana;('Norway', 'NOR');1
Araucaria araucana;('Russian Federation', 'RUS');1
Araucaria araucana;('South Africa', 'ZAF');1
Araucaria araucana;('Uganda', 'UGA');1
Arctocephalus townsendi;('Mexico', 'MEX');10
Arctocephalus townsendi;('China', 'CHN');4
Arctocephalus townsendi;('Australia', 'AUS');3
Arctocephalus townsendi;('New Zealand', 'NZL');3
Arctocephalus townsendi;('Bahamas', 'BHS');2
Arctocephalus townsendi;('Japan', 'JPN');2
Arctocephalus townsendi;('Canada', 'CAN');1
Arctocephalus townsendi;('Cuba', 'CUB');1
Arctocephalus townsendi;('Denmark', 'DNK');1
Arctocephalus townsendi;('Ecuador', 'ECU');1
Arctocephalus townsendi;('Greenland', 'GRL');1
Arctocephalus townsendi;('Korea, Republic of', 'KOR');1
Arctocephalus townsendi;('Madagascar', 'MDG');1
Arctocephalus townsendi;('Maldives', 'MDV');1
Arctocephalus townsendi;('Netherlands', 'NLD');1
Arctocephalus townsendi;('Palau', 'PLW');1
Arctocephalus townsendi;('Philippines', 'PHL');1
Arctocephalus townsendi;('Portugal', 'PRT');1
Arctocephalus townsendi;('South Africa', 'ZAF');1
Arctocephalus townsendi;('Spain', 'ESP');1
Ardeotis nigriceps;('India', 'IND');22
Ardeotis nigriceps;('Pakistan', 'PAK');8
Ardeotis nigriceps;('United States', 'USA');3
Ardeotis nigriceps;('Germany', 'DEU');2
Ardeotis nigriceps;('Australia', 'AUS');1
Ardeotis nigriceps;('Austria', 'AUT');1
Ardeotis nigriceps;('Canada', 'CAN');1
Ardeotis nigriceps;('China', 'CHN');1
Ardeotis nigriceps;('Greenland', 'GRL');1
Ardeotis nigriceps;('Hungary', 'HUN');1
Ardeotis nigriceps;('Japan', 'JPN');1
Ardeotis nigriceps;('Korea, Republic of', 'KOR');1
Ardeotis nigriceps;('Mexico', 'MEX');1
Ardeotis nigriceps;('Namibia', 'NAM');1
Ardeotis nigriceps;('Nepal', 'NPL');1
Ardeotis nigriceps;('Russian Federation', 'RUS');1
Ardeotis nigriceps;('South Africa', 'ZAF');1
Ardeotis nigriceps;('Spain', 'ESP');1
Ardeotis nigriceps;('Tanzania, United Republic of', 'TZA');1
Ardeotis nigriceps;('United Kingdom', 'GBR');1
Asarcornis scutulata;('India', 'IND');5
Asarcornis scutulata;('Bangladesh', 'BGD');2
Asarcornis scutulata;('Cambodia', 'KHM');2
Asarcornis scutulata;('Myanmar', 'MMR');2
Asarcornis scutulata;('Thailand', 'THA');2
Asarcornis scutulata;('Indonesia', 'IDN');1
Asarcornis scutulata;"(""Lao People's Democratic Republic"", 'LAO')";1
Asarcornis scutulata;('Malaysia', 'MYS');1
Asarcornis scutulata;('Sri Lanka', 'LKA');1
Asarcornis scutulata;('Viet Nam', 'VNM');1
Astrochelys radiata;('Madagascar', 'MDG');19
Astrochelys radiata;('United States', 'USA');6
Astrochelys radiata;('China', 'CHN');5
Astrochelys radiata;('Indonesia', 'IDN');4
Astrochelys radiata;('Malaysia', 'MYS');4
Astrochelys radiata;('France', 'FRA');3
Astrochelys radiata;('India', 'IND');2
Astrochelys radiata;('Brazil', 'BRA');1
Astrochelys radiata;('Colombia', 'COL');1
Astrochelys radiata;('Germany', 'DEU');1
Astrochelys radiata;('Guinea', 'GIN');1
Astrochelys radiata;('Hong Kong', 'HKG');1
Astrochelys radiata;('Iceland', 'ISL');1
Astrochelys radiata;('Netherlands', 'NLD');1
Astrochelys radiata;('Papua New Guinea', 'PNG');1
Astrochelys radiata;('Philippines', 'PHL');1
Astrochelys radiata;('South Africa', 'ZAF');1
Astrochelys radiata;('Thailand', 'THA');1
Astrochelys radiata;('Tonga', 'TON');1
Astrochelys radiata;('United Kingdom', 'GBR');1
Astrochelys radiata;('Viet Nam', 'VNM');1
Astrochelys yniphora;('Madagascar', 'MDG');7
Astrochelys yniphora;('India', 'IND');3
Astrochelys yniphora;('South Africa', 'ZAF');3
Astrochelys yniphora;('Bangladesh', 'BGD');2
Astrochelys yniphora;('China', 'CHN');2
Astrochelys yniphora;('United Kingdom', 'GBR');2
Astrochelys yniphora;('United States', 'USA');2
Astrochelys yniphora;('Viet Nam', 'VNM');2
Astrochelys yniphora;('Benin', 'BEN');1
Astrochelys yniphora;('Chad', 'TCD');1
Astrochelys yniphora;('Ethiopia', 'ETH');1
Astrochelys yniphora;('France', 'FRA');1
Astrochelys yniphora;('Ghana', 'GHA');1
Astrochelys yniphora;('Greece', 'GRC');1
Astrochelys yniphora;('Indonesia', 'IDN');1
Astrochelys yniphora;('Italy', 'ITA');1
Astrochelys yniphora;('Kenya', 'KEN');1
Astrochelys yniphora;('Kuwait', 'KWT');1
Astrochelys yniphora;('Malta', 'MLT');1
Astrochelys yniphora;('Myanmar', 'MMR');1
Astrochelys yniphora;('Nigeria', 'NGA');1
Astrochelys yniphora;('Peru', 'PER');1
Astrochelys yniphora;('Philippines', 'PHL');1
Astrochelys yniphora;('Russian Federation', 'RUS');1
Astrochelys yniphora;('Singapore', 'SGP');1
Astrochelys yniphora;('South Sudan', 'SSD');1
Astrochelys yniphora;('Sudan', 'SDN');1
Astrochelys yniphora;('Thailand', 'THA');1
Astrochelys yniphora;('Ukraine', 'UKR');1
Astrophytum asterias;('United States', 'USA');2
Astrophytum asterias;('Mexico', 'MEX');1
Atelopus zeteki;('Panama', 'PAN');9
Atelopus zeteki;('United States', 'USA');8
Atelopus zeteki;('Australia', 'AUS');6
Atelopus zeteki;('Brazil', 'BRA');2
Atelopus zeteki;('Costa Rica', 'CRI');2
Atelopus zeteki;('India', 'IND');2
Atelopus zeteki;('Papua New Guinea', 'PNG');2
Atelopus zeteki;('United Kingdom', 'GBR');2
Atelopus zeteki;('Canada', 'CAN');1
Atelopus zeteki;('China', 'CHN');1
Atelopus zeteki;('Ecuador', 'ECU');1
Atelopus zeteki;('Guinea', 'GIN');1
Atelopus zeteki;('Indonesia', 'IDN');1
Atelopus zeteki;('Ireland', 'IRL');1
Atelopus zeteki;('Korea, Republic of', 'KOR');1
Atelopus zeteki;('Madagascar', 'MDG');1
Atelopus zeteki;('Malaysia', 'MYS');1
Atelopus zeteki;('Nepal', 'NPL');1
Atelopus zeteki;('Netherlands', 'NLD');1
Atelopus zeteki;('Philippines', 'PHL');1
Atelopus zeteki;('Puerto Rico', 'PRI');1
Atelopus zeteki;('Solomon Islands', 'SLB');1
Atelopus zeteki;('South Africa', 'ZAF');1
Atelopus zeteki;('Sudan', 'SDN');1
Atelopus zeteki;('Suriname', 'SUR');1
Atelopus zeteki;('Sweden', 'SWE');1
Atelopus zeteki;('Tanzania, United Republic of', 'TZA');1
Atelopus zeteki;('Venezuela, Bolivarian Republic of', 'VEN');1
Atrichornis clamosus;('Australia', 'AUS');1
Atrichornis clamosus;('New Zealand', 'NZL');1
Avahi laniger;('Australia', 'AUS');1
Avahi laniger;('Botswana', 'BWA');1
Avahi laniger;('Brazil', 'BRA');1
Avahi laniger;('Congo', 'COG');1
Avahi laniger;('Congo, The Democratic Republic of the', 'COD');1
Avahi laniger;('Ecuador', 'ECU');1
Avahi laniger;('Indonesia', 'IDN');1
Avahi laniger;('Madagascar', 'MDG');1
Avahi laniger;('Mozambique', 'MOZ');1
Avahi laniger;('Namibia', 'NAM');1
Avahi laniger;('Panama', 'PAN');1
Avahi laniger;('Zambia', 'ZMB');1
Axis calamianensis;('United States', 'USA');3
Axis calamianensis;('Philippines', 'PHL');2
Axis calamianensis;('Guam', 'GUM');1
Axis calamianensis;('Japan', 'JPN');1
Axis kuhlii;('China', 'CHN');1
Axis kuhlii;('Indonesia', 'IDN');1
Axis porcinus annamiticus;('Brazil', 'BRA');1
Axis porcinus annamiticus;('Cambodia', 'KHM');1
Axis porcinus annamiticus;('China', 'CHN');1
Axis porcinus annamiticus;('India', 'IND');1
Axis porcinus annamiticus;('Indonesia', 'IDN');1
Axis porcinus annamiticus;"(""Lao People's Democratic Republic"", 'LAO')";1
Axis porcinus annamiticus;('Malaysia', 'MYS');1
Axis porcinus annamiticus;('Myanmar', 'MMR');1
Axis porcinus annamiticus;('Sri Lanka', 'LKA');1
Axis porcinus annamiticus;('Thailand', 'THA');1
Axis porcinus annamiticus;('United Kingdom', 'GBR');1
Axis porcinus annamiticus;('United States', 'USA');1
Axis porcinus annamiticus;('Viet Nam', 'VNM');1
Babyrousa babyrussa;('India', 'IND');6
Babyrousa babyrussa;('Australia', 'AUS');5
Babyrousa babyrussa;('Indonesia', 'IDN');5
Babyrousa babyrussa;('Nepal', 'NPL');2
Babyrousa babyrussa;('France', 'FRA');1
Babyrousa babyrussa;('Madagascar', 'MDG');1
Babyrousa babyrussa;('Myanmar', 'MMR');1
Babyrousa babyrussa;('Russian Federation', 'RUS');1
Babyrousa babyrussa;('Singapore', 'SGP');1
Babyrousa babyrussa;('South Africa', 'ZAF');1
Babyrousa babyrussa;('Spain', 'ESP');1
Babyrousa babyrussa;('United Kingdom', 'GBR');1
Babyrousa babyrussa;('United States', 'USA');1
Babyrousa babyrussa;('Viet Nam', 'VNM');1
Babyrousa celebensis;('Indonesia', 'IDN');2
Babyrousa celebensis;('Costa Rica', 'CRI');1
Babyrousa celebensis;('Panama', 'PAN');1
Babyrousa celebensis;('Papua New Guinea', 'PNG');1
Balaena mysticetus;('Canada', 'CAN');5
Balaena mysticetus;('Greenland', 'GRL');4
Balaena mysticetus;('Russian Federation', 'RUS');2
Balaena mysticetus;('Australia', 'AUS');1
Balaena mysticetus;('Finland', 'FIN');1
Balaena mysticetus;('Mexico', 'MEX');1
Balaena mysticetus;('New Zealand', 'NZL');1
Balaena mysticetus;('United Kingdom', 'GBR');1
Balaena mysticetus;('United States', 'USA');1
Balaenoptera acutorostrata;('Australia', 'AUS');4
Balaenoptera acutorostrata;('Iceland', 'ISL');4
Balaenoptera acutorostrata;('Japan', 'JPN');4
Balaenoptera acutorostrata;('United Kingdom', 'GBR');4
Balaenoptera acutorostrata;('United States', 'USA');3
Balaenoptera acutorostrata;('Faroe Islands', 'FRO');2
Balaenoptera acutorostrata;('Norway', 'NOR');2
Balaenoptera acutorostrata;('Bangladesh', 'BGD');1
Balaenoptera acutorostrata;('Brazil', 'BRA');1
Balaenoptera acutorostrata;('Canada', 'CAN');1
Balaenoptera acutorostrata;('Chile', 'CHL');1
Balaenoptera acutorostrata;('Colombia', 'COL');1
Balaenoptera acutorostrata;('India', 'IND');1
Balaenoptera acutorostrata;('Mexico', 'MEX');1
Balaenoptera acutorostrata;('Myanmar', 'MMR');1
Balaenoptera acutorostrata;('New Zealand', 'NZL');1
Balaenoptera acutorostrata;('Tonga', 'TON');1
Balaenoptera bonaerensis;('Japan', 'JPN');4
Balaenoptera bonaerensis;('Australia', 'AUS');2
Balaenoptera bonaerensis;('Brazil', 'BRA');1
Balaenoptera bonaerensis;('Iceland', 'ISL');1
Balaenoptera bonaerensis;('Norway', 'NOR');1
Balaenoptera bonaerensis;('United States', 'USA');1
Balaenoptera borealis;('Jersey', 'JEY');4
Balaenoptera borealis;('United States', 'USA');3
Balaenoptera borealis;('Canada', 'CAN');1
Balaenoptera borealis;('Italy', 'ITA');1
Balaenoptera borealis;('Japan', 'JPN');1
Balaenoptera borealis;('Kenya', 'KEN');1
Balaenoptera borealis;('United Kingdom', 'GBR');1
Balaenoptera edeni;('Japan', 'JPN');3
Balaenoptera edeni;('Thailand', 'THA');2
Balaenoptera edeni;('Faroe Islands', 'FRO');1
Balaenoptera edeni;('India', 'IND');1
Balaenoptera edeni;('Korea, Republic of', 'KOR');1
Balaenoptera edeni;('Solomon Islands', 'SLB');1
Balaenoptera edeni;('United States', 'USA');1
Balaenoptera musculus;('Canada', 'CAN');3
Balaenoptera musculus;('Spain', 'ESP');3
Balaenoptera musculus;('United States', 'USA');3
Balaenoptera musculus;('France', 'FRA');2
Balaenoptera musculus;('Italy', 'ITA');2
Balaenoptera musculus;('Mexico', 'MEX');2
Balaenoptera musculus;('New Zealand', 'NZL');2
Balaenoptera musculus;('Russian Federation', 'RUS');2
Balaenoptera musculus;('United Kingdom', 'GBR');2
Balaenoptera musculus;('Australia', 'AUS');1
Balaenoptera musculus;('China', 'CHN');1
Balaenoptera musculus;('Costa Rica', 'CRI');1
Balaenoptera musculus;('Germany', 'DEU');1
Balaenoptera musculus;('Greece', 'GRC');1
Balaenoptera musculus;('Kazakhstan', 'KAZ');1
Balaenoptera musculus;('Netherlands', 'NLD');1
Balaenoptera omurai;('Indonesia', 'IDN');3
Balaenoptera omurai;('Australia', 'AUS');2
Balaenoptera omurai;('Ecuador', 'ECU');2
Balaenoptera omurai;('Madagascar', 'MDG');2
Balaenoptera omurai;('Mexico', 'MEX');2
Balaenoptera omurai;('New Zealand', 'NZL');2
Balaenoptera omurai;('Philippines', 'PHL');2
Balaenoptera omurai;('Solomon Islands', 'SLB');2
Balaenoptera omurai;('South Africa', 'ZAF');2
Balaenoptera omurai;('Bhutan', 'BTN');1
Balaenoptera omurai;('Brazil', 'BRA');1
Balaenoptera omurai;('France', 'FRA');1
Balaenoptera omurai;('Gabon', 'GAB');1
Balaenoptera omurai;('Honduras', 'HND');1
Balaenoptera omurai;('India', 'IND');1
Balaenoptera omurai;('Singapore', 'SGP');1
Balaenoptera omurai;('United States', 'USA');1
Balaenoptera physalus;('Japan', 'JPN');4
Balaenoptera physalus;('Iceland', 'ISL');3
Balaenoptera physalus;('Norway', 'NOR');3
Balaenoptera physalus;('Canada', 'CAN');2
Balaenoptera physalus;('Spain', 'ESP');2
Balaenoptera physalus;('United States', 'USA');2
Balaenoptera physalus;('Australia', 'AUS');1
Balaenoptera physalus;('Belgium', 'BEL');1
Balaenoptera physalus;('Cambodia', 'KHM');1
Balaenoptera physalus;('China', 'CHN');1
Balaenoptera physalus;('Denmark', 'DNK');1
Balaenoptera physalus;('France', 'FRA');1
Balaenoptera physalus;('Greece', 'GRC');1
Balaenoptera physalus;('India', 'IND');1
Balaenoptera physalus;('Israel', 'ISR');1
Balaenoptera physalus;('Italy', 'ITA');1
Balaenoptera physalus;('Jersey', 'JEY');1
Balaenoptera physalus;('Korea, Republic of', 'KOR');1
Balaenoptera physalus;('Mexico', 'MEX');1
Balaenoptera physalus;('Monaco', 'MCO');1
Balaenoptera physalus;('New Zealand', 'NZL');1
Balaenoptera physalus;('Peru', 'PER');1
Balaenoptera physalus;('Serbia', 'SRB');1
Balaenoptera physalus;('South Africa', 'ZAF');1
Balaenoptera physalus;('Thailand', 'THA');1
Balaenoptera physalus;('Turkey', 'TUR');1
Balaenoptera physalus;('United Kingdom', 'GBR');1
Balearica pavonina;('Australia', 'AUS');1
Balearica pavonina;('Botswana', 'BWA');1
Balearica pavonina;('Cameroon', 'CMR');1
Balearica pavonina;('China', 'CHN');1
Balearica pavonina;('Hong Kong', 'HKG');1
Balearica pavonina;('India', 'IND');1
Balearica pavonina;('Israel', 'ISR');1
Balearica pavonina;('Japan', 'JPN');1
Balearica pavonina;('Kenya', 'KEN');1
Balearica pavonina;"(""Lao People's Democratic Republic"", 'LAO')";1
Balearica pavonina;('Namibia', 'NAM');1
Balearica pavonina;('Nigeria', 'NGA');1
Balearica pavonina;('South Africa', 'ZAF');1
Balearica pavonina;('Sri Lanka', 'LKA');1
Balearica pavonina;('Thailand', 'THA');1
Balearica pavonina;('Uganda', 'UGA');1
Balearica pavonina;('United Kingdom', 'GBR');1
Balearica pavonina;('United States', 'USA');1
Balearica pavonina;('Viet Nam', 'VNM');1
Balearica pavonina;('Zambia', 'ZMB');1
Balearica pavonina;('Zimbabwe', 'ZWE');1
Batagur affinis;('Cambodia', 'KHM');8
Batagur affinis;('Thailand', 'THA');5
Batagur affinis;('Singapore', 'SGP');4
Batagur affinis;('Malaysia', 'MYS');3
Batagur affinis;('China', 'CHN');2
Batagur affinis;('Myanmar', 'MMR');2
Batagur affinis;('Viet Nam', 'VNM');2
Batagur affinis;('Argentina', 'ARG');1
Batagur affinis;('Australia', 'AUS');1
Batagur affinis;('Belgium', 'BEL');1
Batagur affinis;('Bolivia, Plurinational State of', 'BOL');1
Batagur affinis;('Brazil', 'BRA');1
Batagur affinis;('Canada', 'CAN');1
Batagur affinis;('Japan', 'JPN');1
Batagur affinis;('Madagascar', 'MDG');1
Batagur affinis;('Paraguay', 'PRY');1
Batagur baska;('India', 'IND');17
Batagur baska;('Bangladesh', 'BGD');13
Batagur baska;('Myanmar', 'MMR');5
Batagur baska;('Cambodia', 'KHM');4
