scientific_name;iso3;iso3
Dicerorhinus sumatrensis;IDN;33
Dicerorhinus sumatrensis;MYS;30
Dicerorhinus sumatrensis;USA;10
Dicerorhinus sumatrensis;IND;9
Dicerorhinus sumatrensis;SGP;6
Dicerorhinus sumatrensis;MMR;5
Dicerorhinus sumatrensis;VNM;5
Dicerorhinus sumatrensis;BTN;4
Dicerorhinus sumatrensis;DEU;3
Dicerorhinus sumatrensis;GBR;3
Dicerorhinus sumatrensis;THA;3
Dicerorhinus sumatrensis;ZAF;3
Dicerorhinus sumatrensis;BGD;2
Dicerorhinus sumatrensis;CHN;2
Dicerorhinus sumatrensis;KHM;2
Dicerorhinus sumatrensis;AFG;1
Dicerorhinus sumatrensis;AUS;1
Dicerorhinus sumatrensis;BRN;1
Dicerorhinus sumatrensis;FRA;1
Dicerorhinus sumatrensis;IRN;1
Dicerorhinus sumatrensis;ITA;1
Dicerorhinus sumatrensis;KEN;1
Dicerorhinus sumatrensis;LAO;1
Dicerorhinus sumatrensis;NPL;1
Dicerorhinus sumatrensis;NZL;1
Dicerorhinus sumatrensis;POL;1
Dicerorhinus sumatrensis;RWA;1
Dicerorhinus sumatrensis;SDN;1
Dicerorhinus sumatrensis;SVN;1
Dicerorhinus sumatrensis;ZMB;1
Diceros bicornis;ZAF;9
Diceros bicornis;KEN;8
Diceros bicornis;USA;8
Diceros bicornis;CHN;7
Diceros bicornis;VNM;7
Diceros bicornis;RWA;5
Diceros bicornis;TZA;4
Diceros bicornis;ZWE;4
Diceros bicornis;BWA;2
Diceros bicornis;MWI;2
Diceros bicornis;AFG;1
Diceros bicornis;AUS;1
Diceros bicornis;CZE;1
Diceros bicornis;DNK;1
Diceros bicornis;FRA;1
Diceros bicornis;GBR;1
Diceros bicornis;GIN;1
Diceros bicornis;IND;1
Diceros bicornis;IRQ;1
Diceros bicornis;JPN;1
Diceros bicornis;RUS;1
Diceros bicornis;SGP;1
Diceros bicornis;TCD;1
Diceros bicornis;TWN;1
Diceros bicornis;ZMB;1
Ducula mindorensis;PHL;2
Ducula mindorensis;USA;1
Dugong dugon;THA;16
Dugong dugon;AUS;11
Dugong dugon;IND;4
Dugong dugon;JPN;4
Dugong dugon;MYS;4
Dugong dugon;USA;4
Dugong dugon;EGY;3
Dugong dugon;IDN;3
Dugong dugon;KEN;3
Dugong dugon;MEX;3
Dugong dugon;FRA;2
Dugong dugon;JAM;2
Dugong dugon;MDG;2
Dugong dugon;NZL;2
Dugong dugon;RUS;2
Dugong dugon;ZAF;2
Dugong dugon;ARE;1
Dugong dugon;BRA;1
Dugong dugon;CAN;1
Dugong dugon;CHE;1
Dugong dugon;CHN;1
Dugong dugon;ESP;1
Dugong dugon;GBR;1
Dugong dugon;GEO;1
Dugong dugon;HUN;1
Dugong dugon;IRN;1
Dugong dugon;IRQ;1
Dugong dugon;LKA;1
Dugong dugon;MDV;1
Dugong dugon;NLD;1
Dugong dugon;NOR;1
Dugong dugon;OMN;1
Dugong dugon;PAK;1
Dugong dugon;PHL;1
Dugong dugon;TWN;1
Dugong dugon;TZA;1
Dugong dugon;ZWE;1
Dypsis decipiens;MDG;2
Dypsis decipiens;USA;2
Echinocereus schmollii;CHL;1
Echinocereus schmollii;DEU;1
Echinocereus schmollii;USA;1
Elephas maximus;IND;35
Elephas maximus;THA;14
Elephas maximus;MMR;11
Elephas maximus;CHN;8
Elephas maximus;LKA;8
Elephas maximus;NPL;7
Elephas maximus;USA;7
Elephas maximus;BGD;6
Elephas maximus;KHM;6
Elephas maximus;PAK;6
Elephas maximus;BTN;5
Elephas maximus;GBR;4
Elephas maximus;LAO;4
Elephas maximus;BEL;3
Elephas maximus;BWA;3
Elephas maximus;MYS;3
Elephas maximus;IDN;2
Elephas maximus;KEN;2
Elephas maximus;ZAF;2
Elephas maximus;ARG;1
Elephas maximus;AUS;1
Elephas maximus;BRA;1
Elephas maximus;CAN;1
Elephas maximus;COL;1
Elephas maximus;DEU;1
Elephas maximus;HUN;1
Elephas maximus;IRL;1
Elephas maximus;JPN;1
Elephas maximus;NLD;1
Elephas maximus;RUS;1
Elephas maximus;SGP;1
Elephas maximus;SWE;1
Elephas maximus;TUR;1
Elephas maximus;TWN;1
Elephas maximus;TZA;1
Elephas maximus;VNM;1
Elephas maximus;ZWE;1
Encephalartos eugene-maraisii;ZAF;1
Encephalartos natalensis;COG;1
Encephalartos nubimontanus;BGR;1
Encephalartos nubimontanus;IDN;1
Encephalartos nubimontanus;ZAF;1
Encephalartos transvenosus;ZAF;6
Encephalartos transvenosus;ZWE;3
Encephalartos transvenosus;BWA;2
Encephalartos transvenosus;CHN;1
Encephalartos transvenosus;EGY;1
Encephalartos transvenosus;IDN;1
Encephalartos transvenosus;IND;1
Encephalartos transvenosus;MDG;1
Encephalartos transvenosus;TZA;1
Encephalartos transvenosus;USA;1
Encephalartos woodii;NZL;3
Encephalartos woodii;ZAF;3
Encephalartos woodii;AUS;1
Encephalartos woodii;IRL;1
Encephalartos woodii;USA;1
Enhydra lutris nereis;USA;14
Enhydra lutris nereis;MEX;6
Enhydra lutris nereis;AUS;3
Enhydra lutris nereis;JPN;3
Enhydra lutris nereis;CAN;2
Enhydra lutris nereis;CHN;2
Enhydra lutris nereis;CRI;1
Enhydra lutris nereis;GBR;1
Enhydra lutris nereis;KHM;1
Enhydra lutris nereis;PRK;1
Enhydra lutris nereis;RUS;1
Enhydra lutris nereis;ZAF;1
Epicrates inornatus;PRI;3
Epicrates inornatus;GEO;1
Epicrates inornatus;USA;1
Epicrates monensis;GBR;1
Epicrates monensis;MEX;1
Epicrates monensis;PRI;1
Epicrates subflavus;JAM;6
Epicrates subflavus;USA;3
Epicrates subflavus;BRB;2
Epicrates subflavus;CUB;2
Epicrates subflavus;AUS;1
Epicrates subflavus;CHN;1
Epicrates subflavus;DEU;1
Epicrates subflavus;GHA;1
Epicrates subflavus;VNM;1
Epioblasma florentina;PER;2
Epioblasma florentina;BRA;1
Epioblasma florentina;CAN;1
Epioblasma florentina;ESP;1
Epioblasma florentina;FRA;1
Epioblasma florentina;GBR;1
Epioblasma florentina;GEO;1
Epioblasma florentina;MEX;1
Epioblasma florentina;USA;1
Epioblasma torulosa gubernaculum;AUT;1
Epioblasma torulosa gubernaculum;CHE;1
Epioblasma walkeri;CAN;1
Epioblasma walkeri;USA;1
Equus africanus;CHN;5
Equus africanus;ETH;5
Equus africanus;ZAF;5
Equus africanus;EGY;4
Equus africanus;GBR;4
Equus africanus;IND;4
Equus africanus;TUR;4
Equus africanus;USA;4
Equus africanus;FRA;2
Equus africanus;GRC;2
Equus africanus;IRQ;2
Equus africanus;ISR;2
Equus africanus;KEN;2
Equus africanus;MEX;2
Equus africanus;SDN;2
Equus africanus;AUS;1
Equus africanus;BRA;1
Equus africanus;BRB;1
Equus africanus;BWA;1
Equus africanus;CAN;1
Equus africanus;CHL;1
Equus africanus;DEU;1
Equus africanus;GEO;1
Equus africanus;HUN;1
Equus africanus;IDN;1
Equus africanus;JOR;1
Equus africanus;JPN;1
Equus africanus;PHL;1
Equus africanus;POL;1
Equus africanus;RUS;1
Equus africanus;SAU;1
Equus africanus;SGP;1
Equus africanus;SRB;1
Equus africanus;TWN;1
Equus africanus;TZA;1
Equus grevyi;KEN;30
Equus grevyi;ETH;20
Equus grevyi;GBR;7
Equus grevyi;ZAF;6
Equus grevyi;TZA;3
Equus grevyi;CAN;2
Equus grevyi;SDN;2
Equus grevyi;USA;2
Equus grevyi;ZWE;2
Equus grevyi;BEN;1
Equus grevyi;BGD;1
Equus grevyi;BWA;1
Equus grevyi;CHE;1
Equus grevyi;CHN;1
Equus grevyi;COG;1
Equus grevyi;CRI;1
Equus grevyi;DEU;1
Equus grevyi;DJI;1
Equus grevyi;EGY;1
Equus grevyi;FRA;1
Equus grevyi;IND;1
Equus grevyi;JPN;1
Equus grevyi;MMR;1
Equus grevyi;NPL;1
Equus grevyi;PER;1
Equus grevyi;SWE;1
Equus grevyi;ZMB;1
Equus hemionus hemionus;CHN;5
Equus hemionus hemionus;BTN;1
Equus hemionus hemionus;ETH;1
Equus hemionus hemionus;IND;1
Equus hemionus hemionus;MAR;1
Equus hemionus hemionus;NPL;1
Equus hemionus hemionus;PAK;1
Equus hemionus hemionus;RUS;1
Equus hemionus hemionus;TUR;1
Equus hemionus khur;IND;25
Equus hemionus khur;PAK;6
Equus hemionus khur;IRN;3
Equus hemionus khur;CHN;2
Equus hemionus khur;USA;2
Equus hemionus khur;ZAF;2
Equus hemionus khur;AUS;1
Equus hemionus khur;BRA;1
Equus hemionus khur;GBR;1
Equus hemionus khur;IDN;1
Equus hemionus khur;IRL;1
Equus hemionus khur;IRQ;1
Equus hemionus khur;ISR;1
Equus hemionus khur;JPN;1
Equus hemionus khur;KEN;1
Equus hemionus khur;KOR;1
Equus hemionus khur;NZL;1
Equus hemionus khur;OMN;1
Equus hemionus khur;TUR;1
Equus przewalskii;CHN;23
Equus przewalskii;KAZ;14
Equus przewalskii;RUS;8
Equus przewalskii;USA;6
Equus przewalskii;DEU;5
Equus przewalskii;GBR;5
Equus przewalskii;UKR;5
Equus przewalskii;FRA;4
Equus przewalskii;BLR;2
Equus przewalskii;JPN;2
Equus przewalskii;MDG;2
Equus przewalskii;AUS;1
Equus przewalskii;AUT;1
Equus przewalskii;BHR;1
Equus przewalskii;CAN;1
Equus przewalskii;COG;1
Equus przewalskii;CZE;1
Equus przewalskii;DNK;1
Equus przewalskii;EGY;1
Equus przewalskii;GAB;1
Equus przewalskii;GEO;1
Equus przewalskii;HRV;1
Equus przewalskii;HUN;1
Equus przewalskii;IDN;1
Equus przewalskii;IRN;1
Equus przewalskii;JOR;1
Equus przewalskii;LBN;1
Equus przewalskii;MEX;1
Equus przewalskii;MMR;1
Equus przewalskii;NLD;1
Equus przewalskii;NZL;1
Equus przewalskii;OMN;1
Equus przewalskii;POL;1
Equus przewalskii;SAU;1
Equus przewalskii;TUR;1
Eretmochelys imbricata;PHL;7
Eretmochelys imbricata;CHN;6
Eretmochelys imbricata;IDN;5
Eretmochelys imbricata;JPN;5
Eretmochelys imbricata;SGP;5
Eretmochelys imbricata;USA;5
Eretmochelys imbricata;VNM;5
Eretmochelys imbricata;AUS;4
Eretmochelys imbricata;CRI;4
Eretmochelys imbricata;MYS;4
Eretmochelys imbricata;IND;3
Eretmochelys imbricata;THA;3
Eretmochelys imbricata;BLZ;2
Eretmochelys imbricata;BRA;2
Eretmochelys imbricata;FRA;2
Eretmochelys imbricata;KOR;2
Eretmochelys imbricata;LKA;2
Eretmochelys imbricata;MEX;2
Eretmochelys imbricata;TWN;2
Eretmochelys imbricata;CZE;1
Eretmochelys imbricata;GBR;1
Eretmochelys imbricata;GHA;1
Eretmochelys imbricata;JAM;1
Eretmochelys imbricata;LAO;1
Eretmochelys imbricata;MDG;1
Eretmochelys imbricata;MDV;1
Eretmochelys imbricata;OMN;1
Eretmochelys imbricata;PER;1
Eschrichtius robustus;MEX;32
Eschrichtius robustus;CAN;13
Eschrichtius robustus;USA;9
Eschrichtius robustus;BRA;2
Eschrichtius robustus;CHN;2
Eschrichtius robustus;NZL;2
Eschrichtius robustus;AUS;1
Eschrichtius robustus;GBR;1
Eschrichtius robustus;GEO;1
Eschrichtius robustus;IDN;1
Eschrichtius robustus;PER;1
Eschrichtius robustus;PHL;1
Eschrichtius robustus;RUS;1
Eschrichtius robustus;SWE;1
Eschrichtius robustus;VNM;1
Escobaria sneedii;MEX;1
Escobaria sneedii;USA;1
Eubalaena australis;AUS;11
Eubalaena australis;NZL;8
Eubalaena australis;USA;4
Eubalaena australis;CAN;3
Eubalaena australis;ARG;2
Eubalaena australis;DNK;2
Eubalaena australis;ZAF;2
Eubalaena australis;BRA;1
Eubalaena australis;CHL;1
Eubalaena australis;GBR;1
Eubalaena australis;ISL;1
Eubalaena australis;JPN;1
Eubalaena australis;NOR;1
Eubalaena australis;PER;1
Eubalaena glacialis;CAN;18
Eubalaena glacialis;USA;18
Eubalaena glacialis;GEO;13
Eubalaena glacialis;ESP;3
Eubalaena glacialis;AUS;2
Eubalaena glacialis;DNK;2
Eubalaena glacialis;KEN;2
Eubalaena glacialis;NZL;2
Eubalaena glacialis;ARG;1
Eubalaena glacialis;CHN;1
Eubalaena glacialis;FRA;1
Eubalaena glacialis;ISL;1
Eubalaena glacialis;ITA;1
Eubalaena glacialis;JPN;1
Eubalaena glacialis;MEX;1
Eubalaena glacialis;NOR;1
Eubalaena glacialis;PHL;1
Eubalaena glacialis;RUS;1
Eubalaena glacialis;TZA;1
Eubalaena glacialis;ZAF;1
Eubalaena japonica;USA;6
Eubalaena japonica;CAN;4
Eubalaena japonica;AUS;3
Eubalaena japonica;MEX;3
Eubalaena japonica;BRA;1
Eubalaena japonica;CHL;1
Eubalaena japonica;CHN;1
Eubalaena japonica;DNK;1
Eubalaena japonica;EGY;1
Eubalaena japonica;FRA;1
Eubalaena japonica;GBR;1
Eubalaena japonica;GEO;1
Eubalaena japonica;IDN;1
Eubalaena japonica;IND;1
Eubalaena japonica;IRL;1
Eubalaena japonica;IRQ;1
Eubalaena japonica;ITA;1
Eubalaena japonica;JPN;1
Eubalaena japonica;PAK;1
Eubalaena japonica;PER;1
Eubalaena japonica;PRK;1
Eubalaena japonica;RUS;1
Eubalaena japonica;THA;1
Eubalaena japonica;ZAF;1
Eulemur albifrons;MDG;3
Eulemur albifrons;GBR;1
Eulemur collaris;MDG;2
Eulemur collaris;CAN;1
Eulemur collaris;GBR;1
Eulemur coronatus;MDG;22
Eulemur coronatus;GBR;11
Eulemur coronatus;USA;5
Eulemur coronatus;CHN;3
Eulemur coronatus;DEU;3
Eulemur coronatus;IDN;3
Eulemur coronatus;AUS;2
Eulemur coronatus;CAN;2
Eulemur coronatus;ESP;2
Eulemur coronatus;FRA;2
Eulemur coronatus;JPN;2
Eulemur coronatus;MYS;2
Eulemur coronatus;NLD;2
Eulemur coronatus;ARG;1
Eulemur coronatus;AUT;1
Eulemur coronatus;BEL;1
Eulemur coronatus;BRA;1
Eulemur coronatus;CHE;1
Eulemur coronatus;COG;1
Eulemur coronatus;COL;1
Eulemur coronatus;CZE;1
Eulemur coronatus;GRC;1
Eulemur coronatus;HRV;1
Eulemur coronatus;HUN;1
Eulemur coronatus;IND;1
Eulemur coronatus;IRL;1
Eulemur coronatus;ISL;1
Eulemur coronatus;ISR;1
Eulemur coronatus;ITA;1
Eulemur coronatus;KEN;1
Eulemur coronatus;LBN;1
Eulemur coronatus;MEX;1
Eulemur coronatus;MMR;1
Eulemur coronatus;PHL;1
Eulemur coronatus;POL;1
Eulemur coronatus;SGP;1
Eulemur coronatus;THA;1
Eulemur coronatus;TWN;1
Eulemur coronatus;ZAF;1
Eulemur fulvus;MDG;20
Eulemur fulvus;USA;7
Eulemur fulvus;GBR;4
Eulemur fulvus;IND;4
Eulemur fulvus;BRA;3
Eulemur fulvus;KEN;3
Eulemur fulvus;AUS;2
Eulemur fulvus;CHN;2
Eulemur fulvus;IDN;2
Eulemur fulvus;JPN;2
Eulemur fulvus;LKA;2
Eulemur fulvus;CAN;1
Eulemur fulvus;COG;1
Eulemur fulvus;DEU;1
Eulemur fulvus;FRA;1
Eulemur fulvus;GIN;1
Eulemur fulvus;GRC;1
Eulemur fulvus;ISL;1
Eulemur fulvus;ISR;1
Eulemur fulvus;JOR;1
Eulemur fulvus;MEX;1
Eulemur fulvus;MYS;1
Eulemur fulvus;RUS;1
Eulemur fulvus;SDN;1
Eulemur fulvus;SGP;1
Eulemur fulvus;TWN;1
Eulemur fulvus;TZA;1
Eulemur macaco;MDG;24
Eulemur macaco;GBR;7
Eulemur macaco;CHN;5
Eulemur macaco;MEX;3
Eulemur macaco;NPL;3
Eulemur macaco;USA;3
Eulemur macaco;BTN;2
Eulemur macaco;IND;2
Eulemur macaco;MMR;2
Eulemur macaco;ZAF;2
Eulemur macaco;ARE;1
Eulemur macaco;BRA;1
Eulemur macaco;CAF;1
Eulemur macaco;CMR;1
Eulemur macaco;COD;1
Eulemur macaco;CRI;1
Eulemur macaco;IDN;1
Eulemur macaco;ITA;1
Eulemur macaco;LKA;1
Eulemur macaco;MAR;1
Eulemur macaco;MYS;1
Eulemur macaco;NLD;1
Eulemur macaco;PHL;1
Eulemur macaco;PRT;1
Eulemur macaco;THA;1
Eulemur macaco;TZA;1
Eulemur mongoz;AUS;1
Eulemur mongoz;BEL;1
Eulemur mongoz;CHN;1
Eulemur mongoz;GBR;1
Eulemur mongoz;GIN;1
Eulemur mongoz;MDG;1
Eulemur mongoz;PRT;1
Eulemur mongoz;USA;1
Eulemur rubriventer;MDG;3
Eulemur rubriventer;USA;2
Eulemur rubriventer;HRV;1
Eulemur rubriventer;IDN;1
Eulemur rubriventer;IND;1
Eulemur rubriventer;KEN;1
Eulemur rufus;MDG;6
Eulemur rufus;CHN;2
Eulemur rufus;CAN;1
Eulemur rufus;IDN;1
Eulemur rufus;ISL;1
Eulemur rufus;ITA;1
Eulemur rufus;MEX;1
Eulemur rufus;USA;1
Eulemur sanfordi;MDG;1
Falco jugger;IND;2
Falco pelegrinoides;USA;2
Falco pelegrinoides;CHL;1
Falco pelegrinoides;GBR;1
Falco pelegrinoides;IND;1
Falco pelegrinoides;IRL;1
Falco pelegrinoides;IRN;1
Falco pelegrinoides;ISR;1
Falco pelegrinoides;LBN;1
Falco pelegrinoides;OMN;1
Falco pelegrinoides;PSE;1
Falco peregrinus;USA;10
Falco peregrinus;CAN;4
Falco peregrinus;GBR;4
Falco peregrinus;IND;3
Falco peregrinus;ZAF;3
Falco peregrinus;CHN;2
Falco peregrinus;DEU;2
Falco peregrinus;PAK;2
Falco peregrinus;RUS;2
Falco peregrinus;TUR;2
Falco peregrinus;BRA;1
Falco peregrinus;CHL;1
Falco peregrinus;JPN;1
Falco peregrinus;SWE;1
Falco punctatus;GBR;6
Falco punctatus;CHN;5
Falco punctatus;MDG;5
Falco punctatus;AUS;3
Falco punctatus;NZL;3
Falco punctatus;RUS;3
Falco punctatus;BRA;2
Falco punctatus;IND;2
Falco punctatus;ISR;2
Falco punctatus;KEN;2
Falco punctatus;MAR;2
Falco punctatus;OMN;2
Falco punctatus;SAU;2
Falco punctatus;USA;2
Falco punctatus;ZAF;2
Falco punctatus;AFG;1
Falco punctatus;ARE;1
Falco punctatus;CAN;1
Falco punctatus;EGY;1
Falco punctatus;GAB;1
Falco punctatus;IDN;1
Falco punctatus;IRN;1
Falco punctatus;JOR;1
Falco punctatus;JPN;1
Falco punctatus;KAZ;1
Falco punctatus;MDV;1
Falco punctatus;MEX;1
Falco punctatus;NPL;1
Falco punctatus;PAK;1
Falco punctatus;PRT;1
Falco punctatus;RWA;1
Falco punctatus;THA;1
Falco punctatus;ZWE;1
Falco rusticolus;GBR;9
Falco rusticolus;CAN;4
Falco rusticolus;ZAF;4
Falco rusticolus;ARE;3
Falco rusticolus;BEL;3
Falco rusticolus;DEU;3
Falco rusticolus;ESP;3
Falco rusticolus;OMN;3
Falco rusticolus;BHR;2
Falco rusticolus;FIN;2
Falco rusticolus;FRA;2
Falco rusticolus;IND;2
Falco rusticolus;IRL;2
Falco rusticolus;ISL;2
Falco rusticolus;ITA;2
Falco rusticolus;LKA;2
Falco rusticolus;NLD;2
Falco rusticolus;SAU;2
Falco rusticolus;SWE;2
Falco rusticolus;USA;2
Falco rusticolus;ZWE;2
Falco rusticolus;ARG;1
Falco rusticolus;AZE;1
Falco rusticolus;BGD;1
Falco rusticolus;BRA;1
Falco rusticolus;BWA;1
Falco rusticolus;CHE;1
Falco rusticolus;CHL;1
Falco rusticolus;CPV;1
Falco rusticolus;CZE;1
Falco rusticolus;EGY;1
Falco rusticolus;GEO;1
Falco rusticolus;HUN;1
Falco rusticolus;IRN;1
Falco rusticolus;IRQ;1
Falco rusticolus;ISR;1
Falco rusticolus;JOR;1
Falco rusticolus;JPN;1
Falco rusticolus;KAZ;1
Falco rusticolus;KEN;1
Falco rusticolus;LVA;1
Falco rusticolus;MEX;1
Falco rusticolus;MWI;1
Falco rusticolus;NOR;1
Falco rusticolus;PAK;1
Falco rusticolus;PHL;1
Falco rusticolus;PRT;1
Falco rusticolus;RUS;1
Falco rusticolus;ZMB;1
Felis nigripes;USA;8
Felis nigripes;ZAF;8
Felis nigripes;IND;6
Felis nigripes;CAN;5
Felis nigripes;GBR;4
Felis nigripes;LKA;4
Felis nigripes;BGD;3
Felis nigripes;CRI;3
Felis nigripes;DEU;3
Felis nigripes;BWA;2
Felis nigripes;COG;2
Felis nigripes;COL;2
Felis nigripes;ITA;2
Felis nigripes;MEX;2
Felis nigripes;RUS;2
Felis nigripes;TZA;2
Felis nigripes;ARG;1
Felis nigripes;AUS;1
Felis nigripes;AUT;1
Felis nigripes;BOL;1
Felis nigripes;BRA;1
Felis nigripes;CHE;1
Felis nigripes;CHN;1
Felis nigripes;CZE;1
Felis nigripes;ESP;1
Felis nigripes;FRA;1
Felis nigripes;GAB;1
Felis nigripes;GIN;1
Felis nigripes;GRC;1
Felis nigripes;PER;1
Fitzroya cupressoides;CHL;4
Fitzroya cupressoides;ARG;1
Fitzroya cupressoides;AUS;1
Fitzroya cupressoides;BEL;1
Fitzroya cupressoides;BRA;1
Fitzroya cupressoides;HRV;1
Fitzroya cupressoides;IND;1
Fitzroya cupressoides;ISL;1
Fitzroya cupressoides;JPN;1
Fitzroya cupressoides;KHM;1
Fitzroya cupressoides;LKA;1
Fitzroya cupressoides;MAR;1
Fitzroya cupressoides;MEX;1
Fitzroya cupressoides;POL;1
Fitzroya cupressoides;PRI;1
Fitzroya cupressoides;PRT;1
Fitzroya cupressoides;TZA;1
Fregata andrewsi;AUS;4
Fregata andrewsi;PHL;4
Fregata andrewsi;IND;3
Fregata andrewsi;BRA;1
Fregata andrewsi;CHN;1
Fregata andrewsi;COD;1
Fregata andrewsi;IDN;1
Fregata andrewsi;MDG;1
Fregata andrewsi;NZL;1
Fregata andrewsi;SGP;1
Fregata andrewsi;USA;1
Fregata andrewsi;VNM;1
Fusconaia edgariana;USA;3
Fusconaia edgariana;ESP;2
Gallirallus sylvestris;AUS;8
Gallirallus sylvestris;NZL;3
Gallirallus sylvestris;CHN;1
Gallirallus sylvestris;IDN;1
Gallotia simonyi;ARG;1
Gallotia simonyi;ESP;1
Gallotia simonyi;USA;1
Gavialis gangeticus;IND;38
Gavialis gangeticus;NPL;27
Gavialis gangeticus;CHN;10
Gavialis gangeticus;PAK;10
Gavialis gangeticus;BGD;8
Gavialis gangeticus;USA;8
Gavialis gangeticus;AUS;7
Gavialis gangeticus;BTN;7
Gavialis gangeticus;GBR;7
Gavialis gangeticus;BRA;6
Gavialis gangeticus;MDG;4
Gavialis gangeticus;DEU;3
Gavialis gangeticus;FRA;3
Gavialis gangeticus;MMR;3
Gavialis gangeticus;PER;3
Gavialis gangeticus;AFG;2
Gavialis gangeticus;COL;2
Gavialis gangeticus;EGY;2
Gavialis gangeticus;IDN;2
Gavialis gangeticus;KHM;2
Gavialis gangeticus;LAO;2
Gavialis gangeticus;MAR;2
Gavialis gangeticus;THA;2
Gavialis gangeticus;ZAF;2
Gavialis gangeticus;ARG;1
Gavialis gangeticus;CAN;1
Gavialis gangeticus;CHE;1
Gavialis gangeticus;CMR;1
Gavialis gangeticus;ETH;1
Gavialis gangeticus;GAB;1
Gavialis gangeticus;IRN;1
Gavialis gangeticus;ITA;1
Gavialis gangeticus;JPN;1
Gavialis gangeticus;KAZ;1
Gavialis gangeticus;KOR;1
Gavialis gangeticus;LKA;1
Gavialis gangeticus;MEX;1
Gavialis gangeticus;NLD;1
Gavialis gangeticus;NOR;1
Gavialis gangeticus;NZL;1
Gavialis gangeticus;RUS;1
Gavialis gangeticus;SAU;1
Gavialis gangeticus;SDN;1
Gavialis gangeticus;SGP;1
Gavialis gangeticus;TUN;1
Gavialis gangeticus;TUR;1
Gavialis gangeticus;TZA;1
Gavialis gangeticus;VNM;1
Gazella cuvieri;SAU;4
Gazella cuvieri;TZA;2
Gazella cuvieri;BGD;1
Gazella cuvieri;EGY;1
Gazella cuvieri;IRQ;1
Gazella cuvieri;JOR;1
Gazella leptoceros;SAU;8
Gazella leptoceros;OMN;6
Gazella leptoceros;EGY;3
Gazella leptoceros;IRQ;3
Gazella leptoceros;JOR;3
Gazella leptoceros;AUS;2
Gazella leptoceros;BEL;2
Gazella leptoceros;BHR;1
Gazella leptoceros;CAN;1
Gazella leptoceros;DZA;1
Gazella leptoceros;FRA;1
Gazella leptoceros;GAB;1
Gazella leptoceros;GBR;1
Gazella leptoceros;ISR;1
Gazella leptoceros;KGZ;1
Gazella leptoceros;LBN;1
Gazella leptoceros;NLD;1
Gazella leptoceros;NZL;1
Gazella leptoceros;PER;1
Gazella leptoceros;TUN;1
Gazella leptoceros;USA;1
Gazella leptoceros;ZAF;1
Geochelone elegans;IND;32
Geochelone elegans;LKA;19
Geochelone elegans;CHN;13
Geochelone elegans;MYS;13
Geochelone elegans;SGP;13
Geochelone elegans;PAK;11
Geochelone elegans;BGD;9
Geochelone elegans;MMR;9
Geochelone elegans;PHL;8
Geochelone elegans;THA;8
Geochelone elegans;USA;8
Geochelone elegans;NPL;5
Geochelone elegans;GBR;4
Geochelone elegans;MDG;4
Geochelone elegans;BTN;2
Geochelone elegans;CAN;2
Geochelone elegans;IDN;2
Geochelone elegans;JPN;2
Geochelone elegans;KAZ;2
Geochelone elegans;TWN;2
Geochelone elegans;VNM;2
Geochelone elegans;AFG;1
Geochelone elegans;AUS;1
Geochelone elegans;BWA;1
Geochelone elegans;CHE;1
Geochelone elegans;CMR;1
Geochelone elegans;DEU;1
Geochelone elegans;EGY;1
Geochelone elegans;ESP;1
Geochelone elegans;FRA;1
Geochelone elegans;IRN;1
Geochelone elegans;ITA;1
Geochelone elegans;JOR;1
Geochelone elegans;KGZ;1
Geochelone elegans;LBN;1
Geochelone elegans;MDV;1
Geochelone elegans;MEX;1
Geochelone elegans;NLD;1
Geochelone elegans;POL;1
Geochelone elegans;PRK;1
Geochelone elegans;RUS;1
Geochelone elegans;SVK;1
Geochelone elegans;ZAF;1
Geochelone elegans;ZWE;1
Geochelone platynota;CHN;1
Geochelone platynota;COL;1
Geochelone platynota;IDN;1
Geochelone platynota;KHM;1
Geochelone platynota;MEX;1
Geochelone platynota;MMR;1
Geochelone platynota;MYS;1
Geochelone platynota;VNM;1
Geoclemys hamiltonii;THA;13
Geoclemys hamiltonii;IND;12
Geoclemys hamiltonii;CHN;11
Geoclemys hamiltonii;PAK;8
Geoclemys hamiltonii;MYS;7
Geoclemys hamiltonii;BGD;6
Geoclemys hamiltonii;SGP;4
Geoclemys hamiltonii;NPL;3
Geoclemys hamiltonii;AUS;2
Geoclemys hamiltonii;CAN;2
Geoclemys hamiltonii;IDN;2
Geoclemys hamiltonii;MMR;2
Geoclemys hamiltonii;USA;2
Geoclemys hamiltonii;VNM;2
Geoclemys hamiltonii;AFG;1
Geoclemys hamiltonii;ARE;1
Geoclemys hamiltonii;GBR;1
Geoclemys hamiltonii;KOR;1
Geoclemys hamiltonii;SAU;1
Geronticus eremita;MAR;10
Geronticus eremita;AUT;8
Geronticus eremita;DEU;6
Geronticus eremita;ESP;6
Geronticus eremita;CAN;5
Geronticus eremita;GBR;5
Geronticus eremita;ITA;5
Geronticus eremita;NZL;4
Geronticus eremita;SGP;4
Geronticus eremita;TUR;4
Geronticus eremita;USA;4
Geronticus eremita;AUS;3
Geronticus eremita;CHN;3
Geronticus eremita;IDN;3
Geronticus eremita;MEX;3
Geronticus eremita;RUS;3
Geronticus eremita;VNM;3
Geronticus eremita;BRA;2
Geronticus eremita;CHL;2
Geronticus eremita;EGY;2
Geronticus eremita;ETH;2
Geronticus eremita;FRA;2
Geronticus eremita;IND;2
