scientific_name;Countries;mentions_country;article_cnt
Lutra lutra;india;10;72
Lutra lutra;japan;8;72
Lutra lutra;indonesia;7;72
Lutra lutra;thailand;7;72
Lutra lutra;ireland;5;72
Lutra lutra;norway;5;72
Lutra lutra;philippines;5;72
Lutra lutra;russia;5;72
Lutra lutra;france;4;72
Lutra lutra;germany;4;72
Lutra lutra;israel;4;72
Lutra lutra;malaysia;4;72
Lutra lutra;australia;3;72
Lutra lutra;lebanon;3;72
Lutra lutra;nepal;3;72
Lutra lutra;vietnam;3;72
Lutra lutra;belgium;2;72
Lutra lutra;canada;2;72
Lutra lutra;estonia;2;72
Lutra lutra;greenland;2;72
Lutra lutra;iran;2;72
Lutra lutra;lithuania;2;72
Lutra lutra;luxembourg;2;72
Lutra lutra;mexico;2;72
Lutra lutra;pakistan;2;72
Lutra lutra;poland;2;72
Lutra lutra;romania;2;72
Lutra lutra;singapore;2;72
Lutra lutra;sri lanka;2;72
Lutra lutra;taiwan;2;72
Lutra lutra;united kingdom;2;72
Lutra lutra;afghanistan;1;72
Lutra lutra;austria;1;72
Lutra lutra;bangladesh;1;72
Lutra lutra;belarus;1;72
Lutra lutra;bhutan;1;72
Lutra lutra;botswana;1;72
Lutra lutra;brazil;1;72
Lutra lutra;cambodia;1;72
Lutra lutra;costa rica;1;72
Lutra lutra;denmark;1;72
Lutra lutra;ecuador;1;72
Lutra lutra;el salvador;1;72
Lutra lutra;eswatini;1;72
Lutra lutra;ethiopia;1;72
Lutra lutra;finland;1;72
Lutra lutra;gabon;1;72
Lutra lutra;honduras;1;72
Lutra lutra;hong kong;1;72
Lutra lutra;iceland;1;72
Lutra lutra;kazakhstan;1;72
Lutra lutra;kenya;1;72
Lutra lutra;latvia;1;72
Lutra lutra;liberia;1;72
Lutra lutra;madagascar;1;72
Lutra lutra;mongolia;1;72
Lutra lutra;myanmar;1;72
Lutra lutra;namibia;1;72
Lutra lutra;netherlands;1;72
Lutra lutra;nigeria;1;72
Lutra lutra;peru;1;72
Lutra lutra;saint lucia;1;72
Lutra lutra;serbia;1;72
Lutra lutra;south africa;1;72
Lutra lutra;sweden;1;72
Lutra lutra;switzerland;1;72
Lutra lutra;turkey;1;72
Lutra lutra;turkmenistan;1;72
Lutra lutra;uganda;1;72
Lutra lutra;ukraine;1;72
Lutra lutra;uzbekistan;1;72
Lutra lutra;zimbabwe;1;72
Lutrogale perspicillata;india;13;29
Lutrogale perspicillata;singapore;7;29
Lutrogale perspicillata;bangladesh;5;29
Lutrogale perspicillata;malaysia;5;29
Lutrogale perspicillata;nepal;4;29
Lutrogale perspicillata;philippines;4;29
Lutrogale perspicillata;thailand;4;29
Lutrogale perspicillata;indonesia;3;29
Lutrogale perspicillata;japan;3;29
Lutrogale perspicillata;sri lanka;3;29
Lutrogale perspicillata;cambodia;2;29
Lutrogale perspicillata;china;2;29
Lutrogale perspicillata;myanmar;2;29
Lutrogale perspicillata;taiwan;2;29
Lutrogale perspicillata;vietnam;2;29
Lutrogale perspicillata;australia;1;29
Lutrogale perspicillata;bhutan;1;29
Lutrogale perspicillata;botswana;1;29
Lutrogale perspicillata;brazil;1;29
Lutrogale perspicillata;brunei;1;29
Lutrogale perspicillata;iran;1;29
Lutrogale perspicillata;iraq;1;29
Lutrogale perspicillata;namibia;1;29
Lutrogale perspicillata;pakistan;1;29
Lutrogale perspicillata;south africa;1;29
Lutrogale perspicillata;south korea;1;29
Lutrogale perspicillata;switzerland;1;29
Lutrogale perspicillata;zimbabwe;1;29
Lygodactylus williamsi;madagascar;1;3
Lygodactylus williamsi;south africa;1;3
Lynx pardinus;portugal;23;34
Lynx pardinus;spain;23;34
Lynx pardinus;china;4;34
Lynx pardinus;france;4;34
Lynx pardinus;australia;2;34
Lynx pardinus;italy;2;34
Lynx pardinus;mexico;2;34
Lynx pardinus;romania;2;34
Lynx pardinus;algeria;1;34
Lynx pardinus;argentina;1;34
Lynx pardinus;benin;1;34
Lynx pardinus;canada;1;34
Lynx pardinus;chile;1;34
Lynx pardinus;egypt;1;34
Lynx pardinus;estonia;1;34
Lynx pardinus;germany;1;34
Lynx pardinus;indonesia;1;34
Lynx pardinus;malaysia;1;34
Lynx pardinus;morocco;1;34
Lynx pardinus;nigeria;1;34
Lynx pardinus;poland;1;34
Lynx pardinus;russia;1;34
Lynx pardinus;tunisia;1;34
Lynx pardinus;united states;1;34
Macaca silenus;india;20;36
Macaca silenus;china;2;36
Macaca silenus;sri lanka;2;36
Macaca silenus;argentina;1;36
Macaca silenus;australia;1;36
Macaca silenus;bangladesh;1;36
Macaca silenus;belgium;1;36
Macaca silenus;bhutan;1;36
Macaca silenus;france;1;36
Macaca silenus;germany;1;36
Macaca silenus;indonesia;1;36
Macaca silenus;italy;1;36
Macaca silenus;japan;1;36
Macaca silenus;pakistan;1;36
Macaca silenus;switzerland;1;36
Macaca silenus;thailand;1;36
Macaca silenus;united arab emirates;1;36
Macaca sylvanus;morocco;21;40
Macaca sylvanus;algeria;15;40
Macaca sylvanus;gibraltar;12;40
Macaca sylvanus;spain;7;40
Macaca sylvanus;germany;5;40
Macaca sylvanus;china;4;40
Macaca sylvanus;france;4;40
Macaca sylvanus;russia;4;40
Macaca sylvanus;indonesia;3;40
Macaca sylvanus;south africa;3;40
Macaca sylvanus;australia;2;40
Macaca sylvanus;brazil;2;40
Macaca sylvanus;canada;2;40
Macaca sylvanus;hong kong;2;40
Macaca sylvanus;india;2;40
Macaca sylvanus;ireland;2;40
Macaca sylvanus;madagascar;2;40
Macaca sylvanus;nepal;2;40
Macaca sylvanus;tunisia;2;40
Macaca sylvanus;turkey;2;40
Macaca sylvanus;vietnam;2;40
Macaca sylvanus;cameroon;1;40
Macaca sylvanus;chad;1;40
Macaca sylvanus;chile;1;40
Macaca sylvanus;colombia;1;40
Macaca sylvanus;egypt;1;40
Macaca sylvanus;finland;1;40
Macaca sylvanus;georgia;1;40
Macaca sylvanus;greece;1;40
Macaca sylvanus;guinea;1;40
Macaca sylvanus;iceland;1;40
Macaca sylvanus;iran;1;40
Macaca sylvanus;israel;1;40
Macaca sylvanus;ivory coast;1;40
Macaca sylvanus;japan;1;40
Macaca sylvanus;kenya;1;40
Macaca sylvanus;laos;1;40
Macaca sylvanus;libya;1;40
Macaca sylvanus;malaysia;1;40
Macaca sylvanus;mauritania;1;40
Macaca sylvanus;nigeria;1;40
Macaca sylvanus;norway;1;40
Macaca sylvanus;peru;1;40
Macaca sylvanus;philippines;1;40
Macaca sylvanus;poland;1;40
Macaca sylvanus;puerto rico;1;40
Macaca sylvanus;sudan;1;40
Macaca sylvanus;ukraine;1;40
Macaca sylvanus;zambia;1;40
Macaca sylvanus;zimbabwe;1;40
Macrocephalon maleo;indonesia;9;12
Macrocephalon maleo;china;3;12
Macrocephalon maleo;australia;2;12
Macrocephalon maleo;brazil;2;12
Macrocephalon maleo;india;2;12
Macrocephalon maleo;italy;2;12
Macrocephalon maleo;japan;2;12
Macrocephalon maleo;south korea;2;12
Macrocephalon maleo;belize;1;12
Macrocephalon maleo;cambodia;1;12
Macrocephalon maleo;canada;1;12
Macrocephalon maleo;dominica;1;12
Macrocephalon maleo;fiji;1;12
Macrocephalon maleo;finland;1;12
Macrocephalon maleo;france;1;12
Macrocephalon maleo;germany;1;12
Macrocephalon maleo;ghana;1;12
Macrocephalon maleo;greece;1;12
Macrocephalon maleo;guyana;1;12
Macrocephalon maleo;hong kong;1;12
Macrocephalon maleo;iran;1;12
Macrocephalon maleo;jamaica;1;12
Macrocephalon maleo;laos;1;12
Macrocephalon maleo;luxembourg;1;12
Macrocephalon maleo;malaysia;1;12
Macrocephalon maleo;mexico;1;12
Macrocephalon maleo;myanmar;1;12
Macrocephalon maleo;nepal;1;12
Macrocephalon maleo;new caledonia;1;12
Macrocephalon maleo;new zealand;1;12
Macrocephalon maleo;pakistan;1;12
Macrocephalon maleo;palau;1;12
Macrocephalon maleo;papua new guinea;1;12
Macrocephalon maleo;poland;1;12
Macrocephalon maleo;portugal;1;12
Macrocephalon maleo;russia;1;12
Macrocephalon maleo;rwanda;1;12
Macrocephalon maleo;saint lucia;1;12
Macrocephalon maleo;singapore;1;12
Macrocephalon maleo;somalia;1;12
Macrocephalon maleo;south africa;1;12
Macrocephalon maleo;spain;1;12
Macrocephalon maleo;tanzania;1;12
Macrocephalon maleo;thailand;1;12
Macrocephalon maleo;turkey;1;12
Macrocephalon maleo;uganda;1;12
Macrocephalon maleo;united states;1;12
Macrocephalon maleo;vietnam;1;12
Macrotis lagotis;australia;29;64
Macrotis lagotis;brazil;2;64
Macrotis lagotis;canada;2;64
Macrotis lagotis;china;1;64
Macrotis lagotis;france;1;64
Macrotis lagotis;mexico;1;64
Macrotis lagotis;new zealand;1;64
Macrotis lagotis;singapore;1;64
Macrotis lagotis;spain;1;64
Malacochersus tornieri;kenya;11;25
Malacochersus tornieri;tanzania;11;25
Malacochersus tornieri;japan;4;25
Malacochersus tornieri;zambia;4;25
Malacochersus tornieri;china;3;25
Malacochersus tornieri;germany;3;25
Malacochersus tornieri;madagascar;3;25
Malacochersus tornieri;mexico;3;25
Malacochersus tornieri;cameroon;2;25
Malacochersus tornieri;canada;2;25
Malacochersus tornieri;guinea;2;25
Malacochersus tornieri;mauritania;2;25
Malacochersus tornieri;switzerland;2;25
Malacochersus tornieri;united states;2;25
Malacochersus tornieri;australia;1;25
Malacochersus tornieri;bangladesh;1;25
Malacochersus tornieri;cambodia;1;25
Malacochersus tornieri;denmark;1;25
Malacochersus tornieri;eritrea;1;25
Malacochersus tornieri;gabon;1;25
Malacochersus tornieri;ghana;1;25
Malacochersus tornieri;hungary;1;25
Malacochersus tornieri;india;1;25
Malacochersus tornieri;italy;1;25
Malacochersus tornieri;liberia;1;25
Malacochersus tornieri;nigeria;1;25
Malacochersus tornieri;norway;1;25
Malacochersus tornieri;romania;1;25
Malacochersus tornieri;sierra leone;1;25
Malacochersus tornieri;singapore;1;25
Malacochersus tornieri;somalia;1;25
Malacochersus tornieri;south africa;1;25
Malacochersus tornieri;sweden;1;25
Mandrillus leucophaeus;botswana;1;8
Mandrillus leucophaeus;bulgaria;1;8
Mandrillus leucophaeus;canada;1;8
Mandrillus leucophaeus;romania;1;8
Mandrillus leucophaeus;south africa;1;8
Mandrillus leucophaeus;zimbabwe;1;8
Mandrillus sphinx;france;5;20
Mandrillus sphinx;gabon;5;20
Mandrillus sphinx;cameroon;2;20
Mandrillus sphinx;australia;1;20
Mandrillus sphinx;equatorial guinea;1;20
Mandrillus sphinx;south africa;1;20
Manis crassicaudata;china;38;61
Manis crassicaudata;india;28;61
Manis crassicaudata;vietnam;27;61
Manis crassicaudata;myanmar;13;61
Manis crassicaudata;pakistan;9;61
Manis crassicaudata;hong kong;6;61
Manis crassicaudata;nepal;6;61
Manis crassicaudata;indonesia;5;61
Manis crassicaudata;malaysia;5;61
Manis crassicaudata;thailand;5;61
Manis crassicaudata;bangladesh;4;61
Manis crassicaudata;nigeria;4;61
Manis crassicaudata;sri lanka;4;61
Manis crassicaudata;bhutan;3;61
Manis crassicaudata;south africa;3;61
Manis crassicaudata;ghana;2;61
Manis crassicaudata;laos;2;61
Manis crassicaudata;singapore;2;61
Manis crassicaudata;zimbabwe;2;61
Manis crassicaudata;angola;1;61
Manis crassicaudata;austria;1;61
Manis crassicaudata;botswana;1;61
Manis crassicaudata;cambodia;1;61
Manis crassicaudata;cameroon;1;61
Manis crassicaudata;germany;1;61
Manis crassicaudata;guinea;1;61
Manis crassicaudata;mozambique;1;61
Manis crassicaudata;namibia;1;61
Manis crassicaudata;philippines;1;61
Manis crassicaudata;rwanda;1;61
Manis crassicaudata;south korea;1;61
Manis crassicaudata;switzerland;1;61
Manis crassicaudata;uganda;1;61
Manis crassicaudata;zambia;1;61
Manis culionensis;china;20;35
Manis culionensis;philippines;17;35
Manis culionensis;vietnam;15;35
Manis culionensis;malaysia;8;35
Manis culionensis;indonesia;7;35
Manis culionensis;cambodia;5;35
Manis culionensis;india;5;35
Manis culionensis;thailand;5;35
Manis culionensis;hong kong;4;35
Manis culionensis;laos;4;35
Manis culionensis;myanmar;4;35
Manis culionensis;bangladesh;3;35
Manis culionensis;nigeria;3;35
Manis culionensis;south africa;3;35
Manis culionensis;cameroon;2;35
Manis culionensis;ethiopia;2;35
Manis culionensis;gabon;2;35
Manis culionensis;kenya;2;35
Manis culionensis;madagascar;2;35
Manis culionensis;nepal;2;35
Manis culionensis;singapore;2;35
Manis culionensis;taiwan;2;35
Manis culionensis;uganda;2;35
Manis culionensis;australia;1;35
Manis culionensis;belgium;1;35
Manis culionensis;bolivia;1;35
Manis culionensis;botswana;1;35
Manis culionensis;brazil;1;35
Manis culionensis;colombia;1;35
Manis culionensis;ecuador;1;35
Manis culionensis;france;1;35
Manis culionensis;italy;1;35
Manis culionensis;liberia;1;35
Manis culionensis;mexico;1;35
Manis culionensis;morocco;1;35
Manis culionensis;qatar;1;35
Manis culionensis;sri lanka;1;35
Manis culionensis;switzerland;1;35
Manis culionensis;tanzania;1;35
Manis culionensis;ukraine;1;35
Manis gigantea;china;25;56
Manis gigantea;uganda;17;56
Manis gigantea;vietnam;17;56
Manis gigantea;nigeria;12;56
Manis gigantea;south africa;12;56
Manis gigantea;cameroon;9;56
Manis gigantea;gabon;9;56
Manis gigantea;singapore;9;56
Manis gigantea;tanzania;8;56
Manis gigantea;ghana;7;56
Manis gigantea;hong kong;7;56
Manis gigantea;india;6;56
Manis gigantea;kenya;6;56
Manis gigantea;malaysia;5;56
Manis gigantea;zimbabwe;5;56
Manis gigantea;indonesia;4;56
Manis gigantea;philippines;3;56
Manis gigantea;south sudan;3;56
Manis gigantea;thailand;3;56
Manis gigantea;equatorial guinea;2;56
Manis gigantea;israel;2;56
Manis gigantea;japan;2;56
Manis gigantea;madagascar;2;56
Manis gigantea;myanmar;2;56
Manis gigantea;rwanda;2;56
Manis gigantea;angola;1;56
Manis gigantea;australia;1;56
Manis gigantea;bermuda;1;56
Manis gigantea;brazil;1;56
Manis gigantea;brunei;1;56
Manis gigantea;burundi;1;56
Manis gigantea;central african republic;1;56
Manis gigantea;chad;1;56
Manis gigantea;costa rica;1;56
Manis gigantea;georgia;1;56
Manis gigantea;guinea;1;56
Manis gigantea;mexico;1;56
Manis gigantea;mozambique;1;56
Manis gigantea;north korea;1;56
Manis gigantea;russia;1;56
Manis gigantea;somalia;1;56
Manis gigantea;spain;1;56
Manis gigantea;venezuela;1;56
Manis gigantea;yemen;1;56
Manis javanica;china;26;51
Manis javanica;vietnam;17;51
Manis javanica;malaysia;11;51
Manis javanica;singapore;10;51
Manis javanica;indonesia;9;51
Manis javanica;india;7;51
Manis javanica;thailand;7;51
Manis javanica;cambodia;5;51
Manis javanica;hong kong;5;51
Manis javanica;south africa;5;51
Manis javanica;laos;4;51
Manis javanica;pakistan;4;51
Manis javanica;cameroon;3;51
Manis javanica;zimbabwe;3;51
Manis javanica;australia;2;51
Manis javanica;brunei;2;51
Manis javanica;ghana;2;51
Manis javanica;guinea;2;51
Manis javanica;japan;2;51
Manis javanica;kenya;2;51
Manis javanica;myanmar;2;51
Manis javanica;nepal;2;51
Manis javanica;philippines;2;51
Manis javanica;uganda;2;51
Manis javanica;argentina;1;51
Manis javanica;brazil;1;51
Manis javanica;egypt;1;51
Manis javanica;france;1;51
Manis javanica;germany;1;51
Manis javanica;guam;1;51
Manis javanica;iraq;1;51
Manis javanica;lebanon;1;51
Manis javanica;nigeria;1;51
Manis javanica;papua new guinea;1;51
Manis javanica;poland;1;51
Manis javanica;portugal;1;51
Manis javanica;russia;1;51
Manis javanica;saudi arabia;1;51
Manis javanica;south korea;1;51
Manis javanica;spain;1;51
Manis javanica;turkey;1;51
Manis pentadactyla;china;24;30
Manis pentadactyla;vietnam;13;30
Manis pentadactyla;hong kong;7;30
Manis pentadactyla;indonesia;5;30
Manis pentadactyla;cambodia;3;30
Manis pentadactyla;laos;3;30
Manis pentadactyla;nepal;3;30
Manis pentadactyla;nigeria;3;30
Manis pentadactyla;singapore;3;30
Manis pentadactyla;thailand;3;30
Manis pentadactyla;australia;2;30
Manis pentadactyla;bangladesh;2;30
Manis pentadactyla;taiwan;2;30
Manis pentadactyla;zimbabwe;2;30
Manis pentadactyla;central african republic;1;30
Manis pentadactyla;gabon;1;30
Manis pentadactyla;guinea;1;30
Manis pentadactyla;india;1;30
Manis pentadactyla;malaysia;1;30
Manis pentadactyla;mexico;1;30
Manis pentadactyla;mozambique;1;30
Manis pentadactyla;myanmar;1;30
Manis pentadactyla;south korea;1;30
Manis pentadactyla;tanzania;1;30
Manis pentadactyla;united kingdom;1;30
Manis temminckii;china;37;62
Manis temminckii;vietnam;15;62
Manis temminckii;south africa;13;62
Manis temminckii;zimbabwe;8;62
Manis temminckii;australia;7;62
Manis temminckii;india;7;62
Manis temminckii;hong kong;6;62
Manis temminckii;mexico;5;62
Manis temminckii;france;4;62
Manis temminckii;kenya;4;62
Manis temminckii;bulgaria;3;62
Manis temminckii;cameroon;3;62
Manis temminckii;canada;3;62
Manis temminckii;ghana;3;62
Manis temminckii;indonesia;3;62
Manis temminckii;japan;3;62
Manis temminckii;myanmar;3;62
Manis temminckii;norway;3;62
Manis temminckii;philippines;3;62
Manis temminckii;singapore;3;62
Manis temminckii;spain;3;62
Manis temminckii;uganda;3;62
Manis temminckii;bhutan;2;62
Manis temminckii;chad;2;62
Manis temminckii;germany;2;62
Manis temminckii;guinea;2;62
Manis temminckii;hungary;2;62
Manis temminckii;laos;2;62
Manis temminckii;malaysia;2;62
Manis temminckii;mozambique;2;62
Manis temminckii;new zealand;2;62
Manis temminckii;nigeria;2;62
Manis temminckii;austria;1;62
Manis temminckii;belgium;1;62
Manis temminckii;equatorial guinea;1;62
Manis temminckii;ethiopia;1;62
Manis temminckii;gabon;1;62
Manis temminckii;ireland;1;62
Manis temminckii;italy;1;62
Manis temminckii;jamaica;1;62
Manis temminckii;liberia;1;62
Manis temminckii;namibia;1;62
Manis temminckii;nepal;1;62
Manis temminckii;rwanda;1;62
Manis temminckii;tanzania;1;62
Manis temminckii;thailand;1;62
Manis temminckii;zambia;1;62
Manis tetradactyla;china;11;22
Manis tetradactyla;indonesia;6;22
Manis tetradactyla;vietnam;6;22
Manis tetradactyla;cameroon;3;22
Manis tetradactyla;nigeria;3;22
Manis tetradactyla;singapore;3;22
Manis tetradactyla;south africa;3;22
Manis tetradactyla;brazil;2;22
Manis tetradactyla;canada;2;22
Manis tetradactyla;france;2;22
Manis tetradactyla;ghana;2;22
Manis tetradactyla;hong kong;2;22
Manis tetradactyla;india;2;22
Manis tetradactyla;philippines;2;22
Manis tetradactyla;thailand;2;22
Manis tetradactyla;australia;1;22
Manis tetradactyla;central african republic;1;22
Manis tetradactyla;chile;1;22
Manis tetradactyla;equatorial guinea;1;22
Manis tetradactyla;finland;1;22
Manis tetradactyla;gabon;1;22
Manis tetradactyla;italy;1;22
Manis tetradactyla;kenya;1;22
Manis tetradactyla;laos;1;22
Manis tetradactyla;madagascar;1;22
Manis tetradactyla;malaysia;1;22
Manis tetradactyla;namibia;1;22
Manis tetradactyla;new zealand;1;22
Manis tetradactyla;palau;1;22
Manis tetradactyla;sri lanka;1;22
Manis tetradactyla;sweden;1;22
Manis tetradactyla;zambia;1;22
Manis tricuspis;china;22;42
Manis tricuspis;vietnam;14;42
Manis tricuspis;hong kong;9;42
Manis tricuspis;malaysia;6;42
Manis tricuspis;south africa;6;42
Manis tricuspis;thailand;6;42
Manis tricuspis;mexico;5;42
Manis tricuspis;myanmar;5;42
Manis tricuspis;colombia;4;42
Manis tricuspis;indonesia;4;42
Manis tricuspis;kenya;4;42
Manis tricuspis;cameroon;3;42
Manis tricuspis;canada;3;42
Manis tricuspis;morocco;3;42
Manis tricuspis;nigeria;3;42
Manis tricuspis;spain;3;42
Manis tricuspis;algeria;2;42
Manis tricuspis;argentina;2;42
Manis tricuspis;gabon;2;42
Manis tricuspis;germany;2;42
Manis tricuspis;guatemala;2;42
Manis tricuspis;india;2;42
Manis tricuspis;ivory coast;2;42
Manis tricuspis;kazakhstan;2;42
Manis tricuspis;nepal;2;42
Manis tricuspis;portugal;2;42
Manis tricuspis;singapore;2;42
Manis tricuspis;afghanistan;1;42
Manis tricuspis;australia;1;42
Manis tricuspis;benin;1;42
Manis tricuspis;cambodia;1;42
Manis tricuspis;central african republic;1;42
Manis tricuspis;ecuador;1;42
Manis tricuspis;ethiopia;1;42
Manis tricuspis;georgia;1;42
Manis tricuspis;ghana;1;42
Manis tricuspis;guinea;1;42
Manis tricuspis;guyana;1;42
Manis tricuspis;haiti;1;42
Manis tricuspis;ireland;1;42
Manis tricuspis;italy;1;42
Manis tricuspis;jamaica;1;42
Manis tricuspis;laos;1;42
Manis tricuspis;madagascar;1;42
Manis tricuspis;pakistan;1;42
Manis tricuspis;peru;1;42
Manis tricuspis;philippines;1;42
Manis tricuspis;poland;1;42
Manis tricuspis;romania;1;42
Manis tricuspis;sri lanka;1;42
Manis tricuspis;tanzania;1;42
Manis tricuspis;turkey;1;42
Manis tricuspis;united states;1;42
Manis tricuspis;zimbabwe;1;42
Mauremys annamensis;vietnam;2;3
Megaptera novaeangliae;mexico;6;52
Megaptera novaeangliae;canada;3;52
Megaptera novaeangliae;new zealand;3;52
Megaptera novaeangliae;south africa;2;52
Megaptera novaeangliae;australia;1;52
Megaptera novaeangliae;chile;1;52
Megaptera novaeangliae;colombia;1;52
Megaptera novaeangliae;ecuador;1;52
Megaptera novaeangliae;france;1;52
Megaptera novaeangliae;india;1;52
Megaptera novaeangliae;japan;1;52
Megaptera novaeangliae;madagascar;1;52
Megaptera novaeangliae;mozambique;1;52
Megaptera novaeangliae;netherlands;1;52
Megaptera novaeangliae;panama;1;52
Megaptera novaeangliae;peru;1;52
Megaptera novaeangliae;russia;1;52
Megaptera novaeangliae;sri lanka;1;52
Megaptera novaeangliae;tonga;1;52
Melanochelys tricarinata;india;2;2
Melanochelys tricarinata;bangladesh;1;2
Melanochelys tricarinata;hong kong;1;2
Melanosuchus niger;brazil;16;30
Melanosuchus niger;peru;10;30
Melanosuchus niger;guyana;6;30
Melanosuchus niger;bolivia;5;30
Melanosuchus niger;colombia;5;30
Melanosuchus niger;ecuador;4;30
Melanosuchus niger;australia;3;30
Melanosuchus niger;india;3;30
Melanosuchus niger;new zealand;3;30
