scientific_name;iso3;mentions_country;article_cnt
Scleropages formosus;MDG;1;71
Scleropages formosus;MMR;1;71
Scleropages formosus;PLW;1;71
Scleropages formosus;PRK;1;71
Scleropages formosus;SWE;1;71
Scleropages formosus;TWN;1;71
Semnopithecus dussumieri;IND;1;1
Semnopithecus entellus;IND;62;102
Semnopithecus entellus;LKA;11;102
Semnopithecus entellus;USA;8;102
Semnopithecus entellus;GBR;7;102
Semnopithecus entellus;CHN;6;102
Semnopithecus entellus;NPL;6;102
Semnopithecus entellus;AUS;5;102
Semnopithecus entellus;BRA;5;102
Semnopithecus entellus;DEU;5;102
Semnopithecus entellus;MDG;5;102
Semnopithecus entellus;PAK;5;102
Semnopithecus entellus;ZAF;5;102
Semnopithecus entellus;CAN;4;102
Semnopithecus entellus;SGP;4;102
Semnopithecus entellus;BTN;3;102
Semnopithecus entellus;KEN;3;102
Semnopithecus entellus;MMR;3;102
Semnopithecus entellus;MYS;3;102
Semnopithecus entellus;BGD;2;102
Semnopithecus entellus;CMR;2;102
Semnopithecus entellus;FRA;2;102
Semnopithecus entellus;KHM;2;102
Semnopithecus entellus;NLD;2;102
Semnopithecus entellus;NZL;2;102
Semnopithecus entellus;VNM;2;102
Semnopithecus entellus;ARG;1;102
Semnopithecus entellus;AUT;1;102
Semnopithecus entellus;BEL;1;102
Semnopithecus entellus;BLZ;1;102
Semnopithecus entellus;BOL;1;102
Semnopithecus entellus;COG;1;102
Semnopithecus entellus;COL;1;102
Semnopithecus entellus;CZE;1;102
Semnopithecus entellus;EGY;1;102
Semnopithecus entellus;GRC;1;102
Semnopithecus entellus;IDN;1;102
Semnopithecus entellus;IRQ;1;102
Semnopithecus entellus;ITA;1;102
Semnopithecus entellus;JPN;1;102
Semnopithecus entellus;LAO;1;102
Semnopithecus entellus;PHL;1;102
Semnopithecus entellus;RUS;1;102
Semnopithecus entellus;RWA;1;102
Semnopithecus entellus;THA;1;102
Semnopithecus entellus;TWN;1;102
Semnopithecus hector;IND;12;20
Semnopithecus hector;CHN;4;20
Semnopithecus hector;AUS;3;20
Semnopithecus hector;DEU;3;20
Semnopithecus hector;MDG;3;20
Semnopithecus hector;USA;3;20
Semnopithecus hector;CZE;2;20
Semnopithecus hector;GBR;2;20
Semnopithecus hector;IDN;2;20
Semnopithecus hector;POL;2;20
Semnopithecus hector;RUS;2;20
Semnopithecus hector;VNM;2;20
Semnopithecus hector;BGD;1;20
Semnopithecus hector;BRA;1;20
Semnopithecus hector;BTN;1;20
Semnopithecus hector;COG;1;20
Semnopithecus hector;COL;1;20
Semnopithecus hector;ESP;1;20
Semnopithecus hector;ETH;1;20
Semnopithecus hector;FRA;1;20
Semnopithecus hector;HUN;1;20
Semnopithecus hector;KEN;1;20
Semnopithecus hector;KHM;1;20
Semnopithecus hector;LKA;1;20
Semnopithecus hector;MEX;1;20
Semnopithecus hector;NOR;1;20
Semnopithecus hector;NZL;1;20
Semnopithecus hector;PER;1;20
Semnopithecus hector;TUR;1;20
Semnopithecus hector;TZA;1;20
Semnopithecus hector;ZWE;1;20
Shinisaurus crocodilurus;CHN;4;10
Shinisaurus crocodilurus;MDG;3;10
Shinisaurus crocodilurus;VNM;3;10
Shinisaurus crocodilurus;GBR;2;10
Shinisaurus crocodilurus;IND;2;10
Shinisaurus crocodilurus;ARG;1;10
Shinisaurus crocodilurus;AUS;1;10
Shinisaurus crocodilurus;BRA;1;10
Shinisaurus crocodilurus;DEU;1;10
Shinisaurus crocodilurus;ISR;1;10
Shinisaurus crocodilurus;JPN;1;10
Shinisaurus crocodilurus;USA;1;10
Simias concolor;IDN;4;5
Simias concolor;BRA;3;5
Simias concolor;CHN;3;5
Simias concolor;IND;3;5
Simias concolor;MDG;3;5
Simias concolor;VNM;3;5
Simias concolor;COG;2;5
Simias concolor;COL;2;5
Simias concolor;GHA;2;5
Simias concolor;LKA;2;5
Simias concolor;MEX;2;5
Simias concolor;PER;2;5
Simias concolor;TZA;2;5
Simias concolor;BTN;1;5
Simias concolor;BWA;1;5
Simias concolor;CAN;1;5
Simias concolor;CMR;1;5
Simias concolor;CRI;1;5
Simias concolor;KEN;1;5
Simias concolor;MYS;1;5
Simias concolor;PHL;1;5
Sminthopsis psammophila;AUS;2;3
Sotalia fluviatilis;BRA;10;14
Sotalia fluviatilis;COL;6;14
Sotalia fluviatilis;PER;5;14
Sotalia fluviatilis;BOL;3;14
Sotalia fluviatilis;AUS;1;14
Sotalia fluviatilis;CHL;1;14
Sotalia fluviatilis;CHN;1;14
Sotalia fluviatilis;FRA;1;14
Sotalia fluviatilis;GBR;1;14
Sotalia fluviatilis;USA;1;14
Sotalia guianensis;BOL;1;1
Sotalia guianensis;COL;1;1
Sotalia guianensis;PER;1;1
Sousa chinensis;CHN;11;50
Sousa chinensis;SGP;4;50
Sousa chinensis;ZAF;3;50
Sousa chinensis;IND;2;50
Sousa chinensis;AUS;1;50
Sousa chinensis;BGD;1;50
Sousa chinensis;CAN;1;50
Sousa chinensis;GBR;1;50
Sousa chinensis;JPN;1;50
Sousa chinensis;KEN;1;50
Sousa chinensis;MMR;1;50
Sousa chinensis;MYS;1;50
Sousa chinensis;PRK;1;50
Sousa chinensis;RUS;1;50
Sousa chinensis;THA;1;50
Sousa chinensis;TWN;1;50
Sousa plumbea;IND;9;23
Sousa plumbea;ZAF;6;23
Sousa plumbea;TZA;4;23
Sousa plumbea;KEN;3;23
Sousa plumbea;AUS;2;23
Sousa plumbea;CHN;2;23
Sousa plumbea;DEU;1;23
Sousa plumbea;ESP;1;23
Sousa plumbea;GBR;1;23
Sousa plumbea;NLD;1;23
Sousa plumbea;PAK;1;23
Sousa sahulensis;AUS;7;12
Sousa sahulensis;USA;2;12
Sousa sahulensis;BEL;1;12
Sousa sahulensis;CHL;1;12
Sousa sahulensis;GBR;1;12
Sousa sahulensis;PRI;1;12
Sousa sahulensis;ZAF;1;12
Sousa teuszii;AUS;4;10
Sousa teuszii;MEX;4;10
Sousa teuszii;USA;3;10
Sousa teuszii;CHN;2;10
Sousa teuszii;CRI;2;10
Sousa teuszii;IDN;2;10
Sousa teuszii;IND;2;10
Sousa teuszii;LKA;2;10
Sousa teuszii;NZL;2;10
Sousa teuszii;BRA;1;10
Sousa teuszii;COG;1;10
Sousa teuszii;COL;1;10
Sousa teuszii;GAB;1;10
Sousa teuszii;GIN;1;10
Sousa teuszii;JPN;1;10
Sousa teuszii;KHM;1;10
Sousa teuszii;MDG;1;10
Sousa teuszii;MMR;1;10
Sousa teuszii;PER;1;10
Sousa teuszii;PHL;1;10
Sousa teuszii;SWE;1;10
Sousa teuszii;THA;1;10
Sousa teuszii;UKR;1;10
Sousa teuszii;VNM;1;10
Sousa teuszii;ZMB;1;10
Speothos venaticus;ARG;4;21
Speothos venaticus;BRA;4;21
Speothos venaticus;PER;4;21
Speothos venaticus;BOL;2;21
Speothos venaticus;DEU;2;21
Speothos venaticus;GBR;2;21
Speothos venaticus;NLD;2;21
Speothos venaticus;USA;2;21
Speothos venaticus;AUS;1;21
Speothos venaticus;BEL;1;21
Speothos venaticus;BLR;1;21
Speothos venaticus;CRI;1;21
Speothos venaticus;CZE;1;21
Speothos venaticus;DNK;1;21
Speothos venaticus;FIN;1;21
Speothos venaticus;IND;1;21
Speothos venaticus;IRL;1;21
Speothos venaticus;JPN;1;21
Speothos venaticus;LUX;1;21
Speothos venaticus;NOR;1;21
Speothos venaticus;RUS;1;21
Speothos venaticus;SWE;1;21
Speothos venaticus;UKR;1;21
Spheniscus humboldti;CHL;11;28
Spheniscus humboldti;PER;9;28
Spheniscus humboldti;GBR;5;28
Spheniscus humboldti;KOR;2;28
Spheniscus humboldti;NZL;2;28
Spheniscus humboldti;USA;2;28
Spheniscus humboldti;ARG;1;28
Spheniscus humboldti;DEU;1;28
Spheniscus humboldti;IND;1;28
Sphenodon punctatus;NZL;19;30
Sphenodon punctatus;AUS;9;30
Sphenodon punctatus;ZAF;6;30
Sphenodon punctatus;USA;5;30
Sphenodon punctatus;ARG;3;30
Sphenodon punctatus;CHN;3;30
Sphenodon punctatus;GBR;3;30
Sphenodon punctatus;DEU;2;30
Sphenodon punctatus;FRA;2;30
Sphenodon punctatus;IND;2;30
Sphenodon punctatus;JPN;2;30
Sphenodon punctatus;MEX;2;30
Sphenodon punctatus;RUS;2;30
Sphenodon punctatus;BRA;1;30
Sphenodon punctatus;CAN;1;30
Sphenodon punctatus;CHL;1;30
Sphenodon punctatus;ESP;1;30
Sphenodon punctatus;ITA;1;30
Sphenodon punctatus;MDG;1;30
Sphenodon punctatus;NPL;1;30
Sphenodon punctatus;PER;1;30
Sphenodon punctatus;PRI;1;30
Sphenodon punctatus;SAU;1;30
Sphenodon punctatus;SGP;1;30
Stangeria eriopus;ZAF;9;24
Stangeria eriopus;AUS;6;24
Stangeria eriopus;GBR;4;24
Stangeria eriopus;AUT;1;24
Stangeria eriopus;CHN;1;24
Stangeria eriopus;FRA;1;24
Stangeria eriopus;GEO;1;24
Stangeria eriopus;IND;1;24
Stangeria eriopus;JPN;1;24
Stangeria eriopus;KEN;1;24
Stangeria eriopus;MDG;1;24
Stangeria eriopus;MEX;1;24
Stangeria eriopus;PER;1;24
Stangeria eriopus;PLW;1;24
Stangeria eriopus;THA;1;24
Stangeria eriopus;TWN;1;24
Stangeria eriopus;USA;1;24
Stangeria eriopus;VNM;1;24
Strigops habroptila;NZL;37;56
Strigops habroptila;AUS;7;56
Strigops habroptila;USA;5;56
Strigops habroptila;IRL;3;56
Strigops habroptila;PHL;3;56
Strigops habroptila;CHL;2;56
Strigops habroptila;IND;2;56
Strigops habroptila;MYS;2;56
Strigops habroptila;PER;2;56
Strigops habroptila;BGR;1;56
Strigops habroptila;BOL;1;56
Strigops habroptila;BRA;1;56
Strigops habroptila;CAN;1;56
Strigops habroptila;CHN;1;56
Strigops habroptila;COL;1;56
Strigops habroptila;FRA;1;56
Strigops habroptila;IDN;1;56
Strigops habroptila;KHM;1;56
Strigops habroptila;LAO;1;56
Strigops habroptila;LKA;1;56
Strigops habroptila;MEX;1;56
Strigops habroptila;SGP;1;56
Strigops habroptila;THA;1;56
Strigops habroptila;TZA;1;56
Strigops habroptila;ZAF;1;56
Struthio camelus;NZL;6;42
Struthio camelus;AUS;5;42
Struthio camelus;TUR;5;42
Struthio camelus;GEO;4;42
Struthio camelus;MDG;4;42
Struthio camelus;ZAF;3;42
Struthio camelus;ESP;2;42
Struthio camelus;ISR;2;42
Struthio camelus;ITA;2;42
Struthio camelus;USA;2;42
Struthio camelus;BRA;1;42
Struthio camelus;CAN;1;42
Struthio camelus;CHN;1;42
Struthio camelus;EGY;1;42
Struthio camelus;FRA;1;42
Struthio camelus;GBR;1;42
Struthio camelus;IDN;1;42
Struthio camelus;IND;1;42
Struthio camelus;JOR;1;42
Struthio camelus;JPN;1;42
Struthio camelus;KEN;1;42
Struthio camelus;KOR;1;42
Struthio camelus;MYS;1;42
Struthio camelus;NLD;1;42
Struthio camelus;SGP;1;42
Struthio camelus;TWN;1;42
Sus salvanius;IND;25;41
Sus salvanius;BTN;7;41
Sus salvanius;CHN;7;41
Sus salvanius;USA;7;41
Sus salvanius;AUS;6;41
Sus salvanius;GBR;5;41
Sus salvanius;CAN;3;41
Sus salvanius;POL;3;41
Sus salvanius;BRA;2;41
Sus salvanius;CHE;2;41
Sus salvanius;IDN;2;41
Sus salvanius;MDG;2;41
Sus salvanius;NPL;2;41
Sus salvanius;PHL;2;41
Sus salvanius;PRK;2;41
Sus salvanius;RUS;2;41
Sus salvanius;SWE;2;41
Sus salvanius;THA;2;41
Sus salvanius;TUR;2;41
Sus salvanius;VNM;2;41
Sus salvanius;COL;1;41
Sus salvanius;DEU;1;41
Sus salvanius;EGY;1;41
Sus salvanius;ESP;1;41
Sus salvanius;FRA;1;41
Sus salvanius;HUN;1;41
Sus salvanius;IRL;1;41
Sus salvanius;ITA;1;41
Sus salvanius;JPN;1;41
Sus salvanius;LAO;1;41
Sus salvanius;MMR;1;41
Sus salvanius;NZL;1;41
Sus salvanius;PRT;1;41
Sus salvanius;SDN;1;41
Sus salvanius;TZA;1;41
Sus salvanius;ZAF;1;41
Symphalangus syndactylus;IDN;6;27
Symphalangus syndactylus;MYS;6;27
Symphalangus syndactylus;THA;4;27
Symphalangus syndactylus;BRA;2;27
Symphalangus syndactylus;AUS;1;27
Symphalangus syndactylus;BGD;1;27
Symphalangus syndactylus;CAN;1;27
Symphalangus syndactylus;CHN;1;27
Symphalangus syndactylus;IND;1;27
Symphalangus syndactylus;ISL;1;27
Symphalangus syndactylus;NZL;1;27
Symphalangus syndactylus;RUS;1;27
Symphalangus syndactylus;TUR;1;27
Symphalangus syndactylus;USA;1;27
Symphalangus syndactylus;VNM;1;27
Syrmaticus ellioti;AUS;1;1
Syrmaticus ellioti;BRA;1;1
Syrmaticus ellioti;CHN;1;1
Syrmaticus ellioti;COL;1;1
Syrmaticus ellioti;CUB;1;1
Syrmaticus ellioti;IDN;1;1
Syrmaticus ellioti;MDG;1;1
Syrmaticus ellioti;PER;1;1
Syrmaticus humiae;CHN;1;2
Syrmaticus mikado;TWN;3;3
Syrmaticus mikado;IRL;2;3
Tapirus bairdii;MEX;22;52
Tapirus bairdii;COL;11;52
Tapirus bairdii;BLZ;10;52
Tapirus bairdii;USA;10;52
Tapirus bairdii;MYS;7;52
Tapirus bairdii;CRI;6;52
Tapirus bairdii;IDN;6;52
Tapirus bairdii;PER;6;52
Tapirus bairdii;BRA;5;52
Tapirus bairdii;BOL;3;52
Tapirus bairdii;IND;3;52
Tapirus bairdii;AUS;2;52
Tapirus bairdii;ESP;2;52
Tapirus bairdii;JOR;2;52
Tapirus bairdii;RUS;2;52
Tapirus bairdii;THA;2;52
Tapirus bairdii;BTN;1;52
Tapirus bairdii;CAN;1;52
Tapirus bairdii;CHE;1;52
Tapirus bairdii;CHL;1;52
Tapirus bairdii;CHN;1;52
Tapirus bairdii;DEU;1;52
Tapirus bairdii;GAB;1;52
Tapirus bairdii;GBR;1;52
Tapirus bairdii;KHM;1;52
Tapirus bairdii;MDG;1;52
Tapirus bairdii;MMR;1;52
Tapirus bairdii;NLD;1;52
Tapirus bairdii;NPL;1;52
Tapirus bairdii;NZL;1;52
Tapirus bairdii;PAK;1;52
Tapirus bairdii;ROU;1;52
Tapirus bairdii;TUR;1;52
Tapirus bairdii;TZA;1;52
Tapirus bairdii;VNM;1;52
Tapirus indicus;MYS;34;64
Tapirus indicus;THA;16;64
Tapirus indicus;IDN;14;64
Tapirus indicus;MMR;13;64
Tapirus indicus;CHN;8;64
Tapirus indicus;JPN;5;64
Tapirus indicus;AUS;4;64
Tapirus indicus;GBR;4;64
Tapirus indicus;USA;4;64
Tapirus indicus;CRI;3;64
Tapirus indicus;KHM;3;64
Tapirus indicus;LAO;3;64
Tapirus indicus;VNM;3;64
Tapirus indicus;BRA;2;64
Tapirus indicus;FRA;2;64
Tapirus indicus;MEX;2;64
Tapirus indicus;PER;2;64
Tapirus indicus;SGP;2;64
Tapirus indicus;BOL;1;64
Tapirus indicus;CHE;1;64
Tapirus indicus;CZE;1;64
Tapirus indicus;DEU;1;64
Tapirus indicus;GHA;1;64
Tapirus indicus;IND;1;64
Tapirus indicus;KAZ;1;64
Tapirus indicus;LKA;1;64
Tapirus indicus;MDG;1;64
Tapirus indicus;RUS;1;64
Tapirus indicus;ZAF;1;64
Tapirus pinchaque;COL;8;26
Tapirus pinchaque;PER;5;26
Tapirus pinchaque;USA;4;26
Tapirus pinchaque;BOL;2;26
Tapirus pinchaque;GBR;2;26
Tapirus pinchaque;ARG;1;26
Tapirus pinchaque;CAN;1;26
Tapirus pinchaque;IDN;1;26
Tapirus pinchaque;MDG;1;26
Tapirus pinchaque;MEX;1;26
Tapirus pinchaque;MYS;1;26
Tapirus pinchaque;THA;1;26
Tapirus pinchaque;ZAF;1;26
Telmatobius culeus;BOL;9;27
Telmatobius culeus;PER;9;27
Telmatobius culeus;AUS;4;27
Telmatobius culeus;GBR;4;27
Telmatobius culeus;USA;4;27
Telmatobius culeus;BRA;2;27
Telmatobius culeus;CAN;2;27
Telmatobius culeus;CHN;2;27
Telmatobius culeus;CZE;2;27
Telmatobius culeus;NZL;2;27
Telmatobius culeus;CRI;1;27
Telmatobius culeus;CUB;1;27
Telmatobius culeus;GHA;1;27
Telmatobius culeus;KAZ;1;27
Telmatobius culeus;MDG;1;27
Telmatobius culeus;SGP;1;27
Telmatobius culeus;ZAF;1;27
Terrapene coahuila;BGD;1;1
Terrapene coahuila;BLZ;1;1
Terrapene coahuila;CHN;1;1
Terrapene coahuila;IND;1;1
Terrapene coahuila;JPN;1;1
Terrapene coahuila;MEX;1;1
Terrapene coahuila;MMR;1;1
Terrapene coahuila;NPL;1;1
Terrapene coahuila;THA;1;1
Terrapene coahuila;USA;1;1
Terrapene coahuila;VNM;1;1
Testudo kleinmanni;EGY;4;10
Testudo kleinmanni;GBR;3;10
Testudo kleinmanni;CHN;2;10
Testudo kleinmanni;IDN;2;10
Testudo kleinmanni;USA;2;10
Testudo kleinmanni;DEU;1;10
Testudo kleinmanni;FRA;1;10
Testudo kleinmanni;ISR;1;10
Testudo kleinmanni;LKA;1;10
Testudo kleinmanni;MDG;1;10
Testudo kleinmanni;NLD;1;10
Testudo kleinmanni;RUS;1;10
Testudo kleinmanni;UKR;1;10
Testudo kleinmanni;VNM;1;10
Testudo kleinmanni;ZAF;1;10
Tetraogallus caspius;AZE;1;2
Tetraogallus caspius;USA;1;2
Tetraogallus tibetanus;IND;2;2
Tetraogallus tibetanus;NPL;1;2
Tomistoma schlegelii;IDN;14;49
Tomistoma schlegelii;MYS;14;49
Tomistoma schlegelii;GBR;9;49
Tomistoma schlegelii;USA;7;49
Tomistoma schlegelii;CHN;6;49
Tomistoma schlegelii;AUS;5;49
Tomistoma schlegelii;PHL;4;49
Tomistoma schlegelii;SGP;4;49
Tomistoma schlegelii;THA;4;49
Tomistoma schlegelii;IND;2;49
Tomistoma schlegelii;JPN;2;49
Tomistoma schlegelii;KHM;2;49
Tomistoma schlegelii;LAO;2;49
Tomistoma schlegelii;MEX;2;49
Tomistoma schlegelii;MMR;2;49
Tomistoma schlegelii;ARM;1;49
Tomistoma schlegelii;BGD;1;49
Tomistoma schlegelii;BRA;1;49
Tomistoma schlegelii;BRN;1;49
Tomistoma schlegelii;COG;1;49
Tomistoma schlegelii;COL;1;49
Tomistoma schlegelii;ESP;1;49
Tomistoma schlegelii;IRN;1;49
Tomistoma schlegelii;KOR;1;49
Tomistoma schlegelii;NZL;1;49
Tomistoma schlegelii;VNM;1;49
Tomistoma schlegelii;ZWE;1;49
Totoaba macdonaldi;MEX;28;42
Totoaba macdonaldi;CHN;24;42
Totoaba macdonaldi;USA;14;42
Totoaba macdonaldi;GBR;4;42
Totoaba macdonaldi;THA;3;42
Totoaba macdonaldi;JPN;2;42
Totoaba macdonaldi;TWN;2;42
Totoaba macdonaldi;BOL;1;42
Totoaba macdonaldi;CAN;1;42
Totoaba macdonaldi;DEU;1;42
Totoaba macdonaldi;ITA;1;42
Totoaba macdonaldi;KOR;1;42
Totoaba macdonaldi;PER;1;42
Totoaba macdonaldi;POL;1;42
Totoaba macdonaldi;RUS;1;42
Totoaba macdonaldi;VNM;1;42
Toxolasma cylindrella;GEO;1;2
Toxolasma cylindrella;USA;1;2
Trachypithecus geei;IND;20;31
Trachypithecus geei;BTN;13;31
Trachypithecus geei;GBR;4;31
Trachypithecus geei;AUS;3;31
Trachypithecus geei;BGR;3;31
Trachypithecus geei;ESP;3;31
Trachypithecus geei;HUN;3;31
Trachypithecus geei;NOR;3;31
Trachypithecus geei;ZAF;3;31
Trachypithecus geei;BRA;2;31
Trachypithecus geei;CHN;2;31
Trachypithecus geei;FRA;2;31
Trachypithecus geei;IDN;2;31
Trachypithecus geei;LKA;2;31
Trachypithecus geei;USA;2;31
Trachypithecus geei;AFG;1;31
Trachypithecus geei;BGD;1;31
Trachypithecus geei;BOL;1;31
Trachypithecus geei;KEN;1;31
Trachypithecus geei;KGZ;1;31
Trachypithecus geei;MDG;1;31
Trachypithecus geei;MEX;1;31
Trachypithecus geei;MMR;1;31
Trachypithecus geei;MYS;1;31
Trachypithecus geei;NPL;1;31
Trachypithecus geei;NZL;1;31
Trachypithecus geei;PAK;1;31
Trachypithecus geei;RUS;1;31
Trachypithecus geei;TCD;1;31
Trachypithecus geei;VNM;1;31
Trachypithecus pileatus;IND;7;18
Trachypithecus pileatus;BGD;5;18
Trachypithecus pileatus;JPN;2;18
Trachypithecus pileatus;NPL;2;18
Trachypithecus pileatus;BTN;1;18
Trachypithecus pileatus;GBR;1;18
Trachypithecus pileatus;OMN;1;18
Trachypithecus shortridgei;CHN;2;2
Trachypithecus shortridgei;MMR;2;2
Trachypithecus shortridgei;VNM;2;2
Tragopan blythii;IND;11;17
Tragopan blythii;JAM;1;17
Tragopan blythii;MMR;1;17
Tragopan blythii;SWE;1;17
Tragopan blythii;ZAF;1;17
Tragopan caboti;CHN;2;3
Tragopan caboti;CAN;1;3
Tragopan caboti;IDN;1;3
Tragopan caboti;PRT;1;3
Tragopan caboti;SGP;1;3
Tragopan caboti;VNM;1;3
Tragopan melanocephalus;IND;17;34
Tragopan melanocephalus;USA;5;34
Tragopan melanocephalus;PAK;4;34
Tragopan melanocephalus;LKA;2;34
Tragopan melanocephalus;MMR;2;34
Tragopan melanocephalus;NPL;2;34
Tragopan melanocephalus;AFG;1;34
Tragopan melanocephalus;AUS;1;34
Tragopan melanocephalus;BHR;1;34
Tragopan melanocephalus;CHN;1;34
Tragopan melanocephalus;DEU;1;34
Tragopan melanocephalus;GBR;1;34
Tragopan melanocephalus;IDN;1;34
Tragopan melanocephalus;KEN;1;34
Tragopan melanocephalus;KHM;1;34
Tragopan melanocephalus;MDG;1;34
Tragopan melanocephalus;MDV;1;34
Tragopan melanocephalus;SDN;1;34
Tragopan melanocephalus;SWE;1;34
Tremarctos ornatus;PER;20;67
Tremarctos ornatus;COL;15;67
Tremarctos ornatus;BOL;13;67
Tremarctos ornatus;ARG;7;67
Tremarctos ornatus;USA;7;67
Tremarctos ornatus;GBR;6;67
Tremarctos ornatus;FRA;5;67
Tremarctos ornatus;AUS;4;67
Tremarctos ornatus;BRA;3;67
Tremarctos ornatus;IND;2;67
Tremarctos ornatus;MEX;2;67
Tremarctos ornatus;NPL;2;67
Tremarctos ornatus;BGD;1;67
Tremarctos ornatus;BLZ;1;67
Tremarctos ornatus;BTN;1;67
Tremarctos ornatus;CAN;1;67
Tremarctos ornatus;CHN;1;67
Tremarctos ornatus;DEU;1;67
Tremarctos ornatus;IDN;1;67
Tremarctos ornatus;ITA;1;67
Tremarctos ornatus;KEN;1;67
Tremarctos ornatus;LKA;1;67
Tremarctos ornatus;NOR;1;67
Tremarctos ornatus;ROU;1;67
Trichechus inunguis;USA;8;18
Trichechus inunguis;BRA;6;18
Trichechus inunguis;MEX;5;18
Trichechus inunguis;COL;3;18
Trichechus inunguis;CRI;3;18
Trichechus inunguis;PER;3;18
Trichechus inunguis;AUS;2;18
Trichechus inunguis;BOL;2;18
Trichechus inunguis;FRA;2;18
Trichechus inunguis;GBR;2;18
Trichechus inunguis;RUS;2;18
Trichechus inunguis;ZAF;2;18
Trichechus inunguis;BLZ;1;18
Trichechus inunguis;CAN;1;18
Trichechus inunguis;ESP;1;18
Trichechus inunguis;GHA;1;18
Trichechus inunguis;IDN;1;18
Trichechus inunguis;JAM;1;18
Trichechus inunguis;JPN;1;18
Trichechus inunguis;KAZ;1;18
Trichechus inunguis;MDG;1;18
Trichechus inunguis;MYS;1;18
Trichechus inunguis;NOR;1;18
Trichechus inunguis;PHL;1;18
Trichechus inunguis;RWA;1;18
Trichechus inunguis;SGP;1;18
Trichechus inunguis;TZA;1;18
Trichechus inunguis;ZWE;1;18
Trichechus manatus;USA;10;36
Trichechus manatus;BLZ;4;36
Trichechus manatus;BRA;4;36
Trichechus manatus;JAM;3;36
Trichechus manatus;AUS;2;36
Trichechus manatus;MEX;2;36
Trichechus manatus;THA;2;36
Trichechus manatus;BOL;1;36
Trichechus manatus;CAN;1;36
Trichechus manatus;CRI;1;36
Trichechus manatus;GBR;1;36
Trichechus manatus;IRL;1;36
Trichechus manatus;ISR;1;36
Trichechus manatus;JPN;1;36
Trichechus manatus;MYS;1;36
Trichechus manatus;PLW;1;36
Trichechus manatus;PRI;1;36
Trichechus manatus;RUS;1;36
Trichechus senegalensis;USA;4;12
Trichechus senegalensis;BRA;2;12
Trichechus senegalensis;CMR;2;12
Trichechus senegalensis;JPN;2;12
Trichechus senegalensis;ZAF;2;12
Trichechus senegalensis;CAN;1;12
Trichechus senegalensis;CHN;1;12
Trichechus senegalensis;COL;1;12
Trichechus senegalensis;GAB;1;12
Trichechus senegalensis;MYS;1;12
Trichechus senegalensis;PAK;1;12
Trichechus senegalensis;PRI;1;12
Trichechus senegalensis;RUS;1;12
Trichechus senegalensis;SWZ;1;12
Trichechus senegalensis;THA;1;12
Trichechus senegalensis;TWN;1;12
Trichechus senegalensis;TZA;1;12
Tringa guttifer;CHN;12;25
Tringa guttifer;RUS;11;25
Tringa guttifer;JPN;7;25
Tringa guttifer;THA;7;25
Tringa guttifer;AUS;6;25
Tringa guttifer;BGD;6;25
Tringa guttifer;KOR;6;25
Tringa guttifer;MMR;6;25
Tringa guttifer;MYS;6;25
Tringa guttifer;NZL;6;25
Tringa guttifer;PRK;6;25
Tringa guttifer;IND;4;25
Tringa guttifer;VNM;4;25
Tringa guttifer;GBR;3;25
Tringa guttifer;SGP;3;25
Tringa guttifer;BRN;2;25
Tringa guttifer;IDN;2;25
Tringa guttifer;KHM;2;25
Tringa guttifer;PHL;2;25
Tringa guttifer;TWN;2;25
Tringa guttifer;USA;2;25
Tringa guttifer;CAN;1;25
Tringa guttifer;DEU;1;25
Tringa guttifer;IRN;1;25
Tringa guttifer;LKA;1;25
Tringa guttifer;MEX;1;25
Tyto soumagnei;AUT;1;6
Tyto soumagnei;DEU;1;6
Tyto soumagnei;DNK;1;6
Unio tampicoensis tecomatensis;USA;1;1
Ursus arctos;USA;7;66
Ursus arctos;CAN;6;66
Ursus arctos;ESP;2;66
Ursus arctos;ITA;2;66
Ursus arctos;ARM;1;66
Ursus arctos;CHN;1;66
Ursus arctos;FRA;1;66
Ursus arctos;GBR;1;66
Ursus arctos;HRV;1;66
Ursus arctos;IRL;1;66
Ursus arctos;PAK;1;66
Ursus arctos;POL;1;66
Ursus arctos;SVN;1;66
Ursus arctos isabellinus;IND;11;39
Ursus arctos isabellinus;PAK;10;39
Ursus arctos isabellinus;BTN;7;39
Ursus arctos isabellinus;NPL;7;39
Ursus arctos isabellinus;CHN;4;39
Ursus arctos isabellinus;USA;3;39
Ursus arctos isabellinus;FRA;2;39
Ursus arctos isabellinus;RUS;2;39
Ursus arctos isabellinus;AFG;1;39
Ursus arctos isabellinus;CAN;1;39
Ursus arctos isabellinus;ESP;1;39
Ursus arctos isabellinus;IRL;1;39
Ursus arctos isabellinus;IRN;1;39
Ursus arctos isabellinus;KAZ;1;39
Ursus arctos isabellinus;KHM;1;39
Ursus arctos isabellinus;LKA;1;39
Ursus arctos isabellinus;LUX;1;39
Ursus arctos isabellinus;MEX;1;39
Ursus arctos isabellinus;SGP;1;39
Ursus thibetanus;CHN;35;96
Ursus thibetanus;VNM;15;96
Ursus thibetanus;IND;13;96
Ursus thibetanus;RUS;11;96
Ursus thibetanus;LAO;10;96
Ursus thibetanus;PAK;9;96
Ursus thibetanus;JPN;8;96
Ursus thibetanus;KOR;7;96
Ursus thibetanus;MMR;7;96
Ursus thibetanus;BTN;6;96
Ursus thibetanus;GBR;6;96
Ursus thibetanus;MYS;6;96
