scientific_name;Countries;mentions_country;sharecount;article_cnt;gl_hits;Charisma;Kingdom;Class;Order;Family;Genus;Species;Listing;NativeDistributionFullNames;Extinct_Distribution
Brachyteles arachnoides;spain;1;1457.0;22;33600;0;Animalia;Mammalia;Primates;Atelidae;Brachyteles;arachnoides;I;Brazil;
Branta canadensis leucopareia;canada;1;40.0;4;8360;0;Animalia;Aves;Anseriformes;Anatidae;Branta;canadensis;I;Canada,Japan,Mexico,Russian Federation,United States of America;
Branta canadensis leucopareia;turkey;1;40.0;4;8360;0;Animalia;Aves;Anseriformes;Anatidae;Branta;canadensis;I;Canada,Japan,Mexico,Russian Federation,United States of America;
Branta sandvicensis;canada;4;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;brazil;2;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;georgia;2;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;guam;2;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;india;2;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;japan;2;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;china;1;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;costa rica;1;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;indonesia;1;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;italy;1;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;kenya;1;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;madagascar;1;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;puerto rico;1;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Branta sandvicensis;south africa;1;8120.0;60;54500;0;Animalia;Aves;Anseriformes;Anatidae;Branta;sandvicensis;I;United States of America;
Brookesia perarmata;thailand;4;31.0;1;8060;0;Animalia;Reptilia;Sauria;Chamaeleonidae;Brookesia;perarmata;I;Madagascar;
Brookesia perarmata;south africa;3;31.0;1;8060;0;Animalia;Reptilia;Sauria;Chamaeleonidae;Brookesia;perarmata;I;Madagascar;
Brookesia perarmata;madagascar;1;31.0;1;8060;0;Animalia;Reptilia;Sauria;Chamaeleonidae;Brookesia;perarmata;I;Madagascar;
Bubalus depressicornis;indonesia;4;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus depressicornis;japan;4;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus depressicornis;canada;3;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus depressicornis;cambodia;1;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus depressicornis;georgia;1;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus depressicornis;germany;1;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus depressicornis;philippines;1;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus depressicornis;puerto rico;1;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus depressicornis;tonga;1;293.0;12;39600;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;depressicornis;I;Indonesia;
Bubalus mindorensis;china;2;11147.0;24;22200;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;mindorensis;I;Philippines;
Bubalus mindorensis;australia;1;11147.0;24;22200;0;Animalia;Mammalia;Artiodactyla;Bovidae;Bubalus;mindorensis;I;Philippines;
Buceros bicornis;india;43;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;singapore;9;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;bangladesh;4;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;myanmar;3;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;malaysia;2;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;russia;2;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;thailand;2;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;turkey;2;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;albania;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;australia;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;cambodia;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;china;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;croatia;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;hungary;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;indonesia;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;kazakhstan;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;morocco;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Buceros bicornis;sri lanka;1;618.0;48;80400;0;Animalia;Aves;Coraciiformes;Bucerotidae;Buceros;bicornis;I;Bangladesh,Bhutan,Cambodia,China,India,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Nepal,Singapore,Thailand,Viet Nam;
Bunopithecus hoolock;india;36;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;china;20;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;myanmar;14;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;bangladesh;5;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;costa rica;4;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;indonesia;4;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;thailand;4;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;vietnam;4;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;rwanda;3;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;cambodia;2;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;panama;2;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;angola;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;australia;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;bolivia;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;brazil;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;malaysia;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;mexico;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;new zealand;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;peru;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;south africa;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;south sudan;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Bunopithecus hoolock;taiwan;1;852.0;23;3160;0;Animalia;Mammalia;Primates;Hylobatidae;Bunopithecus;hoolock;I;Bangladesh,China,India,Myanmar;
Cacajao calvus;peru;15;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;brazil;4;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;argentina;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;china;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;costa rica;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;ethiopia;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;guyana;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;indonesia;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;kenya;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;madagascar;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacajao calvus;tanzania;1;930.0;11;28400;0;Animalia;Mammalia;Primates;Pitheciidae;Cacajao;calvus;I;Brazil,Peru;
Cacatua goffiniana;costa rica;2;7469.0;12;21200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;goffiniana;I;Indonesia,Solomon Islands;
Cacatua goffiniana;indonesia;2;7469.0;12;21200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;goffiniana;I;Indonesia,Solomon Islands;
Cacatua goffiniana;new zealand;2;7469.0;12;21200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;goffiniana;I;Indonesia,Solomon Islands;
Cacatua goffiniana;austria;1;7469.0;12;21200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;goffiniana;I;Indonesia,Solomon Islands;
Cacatua goffiniana;singapore;1;7469.0;12;21200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;goffiniana;I;Indonesia,Solomon Islands;
Cacatua haematuropygia;singapore;15;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;philippines;10;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;cambodia;5;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;indonesia;5;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;india;4;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;myanmar;4;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;thailand;4;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;australia;3;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;malaysia;3;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;south africa;2;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;switzerland;2;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;turkey;2;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;vietnam;2;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;armenia;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;bangladesh;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;bolivia;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;brazil;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;brunei;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;china;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;cuba;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;ecuador;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;greece;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;kenya;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;new zealand;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;panama;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;russia;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua haematuropygia;venezuela;1;14151.0;29;25400;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;haematuropygia;I;Philippines;
Cacatua moluccensis;indonesia;12;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua moluccensis;brazil;3;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua moluccensis;china;3;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua moluccensis;guyana;3;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua moluccensis;cambodia;1;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua moluccensis;india;1;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua moluccensis;mexico;1;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua moluccensis;south korea;1;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua moluccensis;thailand;1;280.0;28;62000;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;moluccensis;I;Indonesia;
Cacatua sulphurea;indonesia;63;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;mexico;17;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;singapore;16;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;australia;15;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;thailand;12;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;india;10;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;east timor;9;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;china;6;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;hong kong;5;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;egypt;4;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;new zealand;4;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;brazil;3;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;malaysia;3;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;bangladesh;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;germany;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;iran;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;italy;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;netherlands;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;norway;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;panama;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;peru;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;poland;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;switzerland;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;taiwan;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;turkey;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Cacatua sulphurea;vietnam;1;3434.0;35;70200;0;Animalia;Aves;Psittaciformes;Cacatuidae;Cacatua;sulphurea;I;Indonesia,Timor-Leste;
Caiman latirostris;australia;1;122.0;5;79200;0;Animalia;Reptilia;Crocodylia;Alligatoridae;Caiman;latirostris;I/II;Argentina,Bolivia (Plurinational State of),Brazil,Paraguay,Uruguay;
