Id;Kingdom;Phylum;Class;Order;Family;Genus;Species;Subspecies;Scientific Name;Author;Rank;Listing;Party;Listed under;Full note;# Full note;All_DistributionFullNames;All_DistributionISOCodes;NativeDistributionFullNames;Introduced_Distribution;Introduced(?)_Distribution;Reintroduced_Distribution;Extinct_Distribution;Extinct(?)_Distribution;Distribution_Uncertain
16845;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;acmodontum;;Paphiopedilum acmodontum;Schoser ex M.W.Wood, 1976;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Philippines;PH;Philippines;;;;;;
25109;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;adductum;;Paphiopedilum adductum;Asher;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Philippines;PH;Philippines;;;;;;
52169;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;affine;;Paphiopedilum affine;De Wild. 1906;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China,Lao People's Democratic Republic,Viet Nam;CN,LA,VN;China,Lao People's Democratic Republic,Viet Nam;;;;;;
98385;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;agusii;;Paphiopedilum agusii;Cavestro (2017);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia;ID;Indonesia;;;;;;
98386;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;anitanum;;Paphiopedilum anitanum;Cavestro (2017);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia;ID;Indonesia;;;;;;
14513;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;appletonianum;;Paphiopedilum appletonianum;(Gower) Rolfe;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Cambodia,China,Lao People's Democratic Republic,Thailand,Viet Nam;KH,CN,LA,TH,VN;Cambodia,China,Lao People's Democratic Republic,Thailand,Viet Nam;;;;;;
61603;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;areeanum;;Paphiopedilum areeanum;O.Gruss 2001;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China,Myanmar;CN,MM;China,Myanmar;;;;;;
20615;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;argus;;Paphiopedilum argus;(Rchb.f.) Stein, 1892;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Philippines;PH;Philippines;;;;;;
25339;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;armeniacum;;Paphiopedilum armeniacum;S.C.Chen & F.Y.Liu, 1982;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China,Myanmar;CN,MM;China,Myanmar;;;;;;
98404;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;aspersum;;Paphiopedilum aspersum;Aver. (2002);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Viet Nam;VN;Viet Nam;;;;;;
14172;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;barbatum;;Paphiopedilum barbatum;(Lindl.) Pfitzer, 1888;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia,Malaysia,Thailand;ID,MY,TH;Indonesia,Malaysia,Thailand;;;;;;
23616;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;barbigerum;;Paphiopedilum barbigerum; Tang & F.T.Wang;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China,Lao People's Democratic Republic,Viet Nam;CN,LA,VN;China,Lao People's Democratic Republic,Viet Nam;;;;;;
26937;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;bellatulum;;Paphiopedilum bellatulum;(Rchb.f.) Stein, 1892;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China,India,Lao People's Democratic Republic,Myanmar,Thailand,Viet Nam;CN,IN,LA,MM,TH,VN;China,India,Lao People's Democratic Republic,Myanmar,Thailand,Viet Nam;;;;;;
65114;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;braemii;;Paphiopedilum braemii;H.Mohr;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia;ID;Indonesia;;;;;;
19834;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;bullenianum;;Paphiopedilum bullenianum;(Rchb.f.) Pfitzer;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia,Malaysia;ID,MY;Indonesia,Malaysia;;;;;;
98413;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;bungebelangi;;Paphiopedilum bungebelangi;Metusala (2017);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Indonesia;ID;Indonesia;;;;;;
48183;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;burbidgei;;Paphiopedilum burbidgei;(Reichb.f.) Pfitzer;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Malaysia;MY;Malaysia;;;;;;
13824;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;callosum;;Paphiopedilum callosum;(Rchb.f.) Stein;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Cambodia,Lao People's Democratic Republic,Malaysia,Myanmar,Thailand,Viet Nam;KH,LA,MY,MM,TH,VN;Cambodia,Lao People's Democratic Republic,Malaysia,Myanmar,Thailand,Viet Nam;;;;;;
98412;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;canhii;;Paphiopedilum canhii;Aver. & O.Gruss (2010);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China,Viet Nam;CN,VN;China,Viet Nam;;;;;;
14166;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;charlesworthii;;Paphiopedilum charlesworthii;(Rolfe) Pfitzer;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China,India,Myanmar,Thailand;CN,IN,MM,TH;China,India,Myanmar,Thailand;;;;;;
26342;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;ciliolare;;Paphiopedilum ciliolare;(Rchb.f.) Stein;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Philippines;PH;Philippines;;;;;;
61609;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;coccineum;;Paphiopedilum coccineum;Perner & R.Herrm. 2000;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Viet Nam;VN;Viet Nam;;;;;;
24004;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;concolor;;Paphiopedilum concolor;(Lindl.) Pfitzer;SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";Cambodia,China,Lao People's Democratic Republic,Myanmar,Thailand,Viet Nam;KH,CN,LA,MM,TH,VN;Cambodia,China,Lao People's Democratic Republic,Myanmar,Thailand,Viet Nam;;;;;;
98411;Plantae;;;Orchidales;Orchidaceae;Paphiopedilum;cornuatum;;Paphiopedilum cornuatum;Z.J.Liu, O.Gruss & L.J.Chen (2011);SPECIES;I;"";Paphiopedilum spp.;"**I** [GENUS listing Paphiopedilum spp.] Included in Appendix I. Seedling or tissue cultures obtained in vitro, in solid or liquid media, and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the Conference of the Parties in Resolution Conf. 11.11 (Rev. CoP18), i.e. plant specimens:
a) grown under controlled conditions; and
b) grown from seeds, cuttings, divisions, callus tissues or other plant tissues, spores or other propagules that either are exempt from the provisions of the Convention or have been derived from cultivated parental stock.";"";China;CN;China;;;;;;
